Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score,Embedding_Bridge_Max_Similarity,Embedding_Coverage,Score_norm,Bridge_Score_norm,Common_Neighbors_norm,Adamic_Adar_norm,Jaccard_norm
sxt_genes,SXT_GENE,secondary_metabolism,BIOLOGICAL_PROCESS,gene_process_association,65.87706094382852,8.0,8,4,1.938530471914257,0.2,540,30,18,saxitoxin; pyrodinium; dinoflagellate; toxicity; bloom; light; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.24758549852451905,0.4537136560445507,0.17113286777980394,,,0.6437593584788391,1,0.11318750860276067,0.042682926829268296,0.1794871794871795,0.1651612977001736,0.270967741935484
sxti,SXT_GENE,gene_loss,BIOLOGICAL_PROCESS,gene_process_association,33.182954213302864,3.0,3,3,0.7091241654749623,0.1764705882352941,84,14,6,saxitoxin; cyanobacteria; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.533212434846978,0.5319008599414846,0.17095910207365156,,,0.6141918101731275,1,0.045945332023528525,0.012195121951219513,0.05128205128205128,0.046395391505578844,0.23149905123339665
alexandrium_leei,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,22.946901946457,2.0,2,2,0.4734509732284991,0.2,36,6,6,saxitoxin; sxta,TOXIN; SXT_GENE,dino_pre2016,unvalidated_candidate,0.5964190241713888,0.5304906433844057,0.16983844355414873,,,0.5729928805097781,1,0.024892778434142466,0.006097560975609756,0.02564102564102564,0.023628353386187014,0.270967741935484
dinoflagellate,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,58.7633202051127,6.0,6,5,1.4869232604510874,0.0789473684210526,456,76,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.3179802065886487,0.5889752362798465,0.16981329208578747,,,0.7930222359064084,1,0.0985566329273904,0.03048780487804878,0.1282051282051282,0.12153410998159024,0.067911714770798
gtx,TOXIN,protoceratium_reticulatum,DINO_TAXON,taxon_toxin_association,43.72347890449141,5.0,5,3,1.236739452245703,0.125,234,39,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.39054969091128083,0.5859439916365693,0.16836601507398077,,,0.7672329736783478,1,0.06762409597828425,0.024390243902439025,0.10256410256410256,0.09736528431256855,0.14516129032258074
nitrate,ENV_FACTOR,sxtb,SXT_GENE,environment_gene_regulation,80.26636745931621,11.0,9,5,2.133183729658108,0.2,629,37,17,dinoflagellate; dinoflagellates; saxitoxin; cyanobacteria; paralytic_shellfish_toxins; toxin_production; bloom; paralytic_shellfish_poisoning; nutrient,DINO_TAXON; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; ENV_FACTOR,dino_pre2016,unvalidated_candidate,0.10484551543981475,0.45818287986982625,0.16803158540748955,,,0.7400257867555247,1,0.1427820865351721,0.06097560975609756,0.20512820512820512,0.1839656347436651,0.270967741935484
nitrate,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,60.675267464597255,8.0,8,3,1.9074011741590893,0.1860465116279069,518,37,14,saxitoxin; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; pyrodinium_bahamense; dinoflagellates,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.23684103531777523,0.4825873734933679,0.16749378090147768,,,0.6440376570567772,1,0.10248894697689472,0.042682926829268296,0.1794871794871795,0.16215407442685095,0.2475618904726181
paralytic_shellfish_toxins,TOXIN,gene_loss,BIOLOGICAL_PROCESS,process_toxin_association,53.92190771405073,6.0,6,4,1.5442871903586974,0.0833333333333333,432,72,6,saxitoxin; cyanobacteria; evolution; nitrogen; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.33658523972664445,0.5684029150715443,0.1674295927403385,,,0.7950379967547091,1,0.08859926916455256,0.03048780487804878,0.1282051282051282,0.1270757109012183,0.07526881720430112
warming,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,61.09690258890795,8.0,8,3,1.905594151596833,0.2285714285714285,406,29,14,saxitoxin; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.22429719994217864,0.4581647159065095,0.1670400586452552,,,0.6248461022794276,1,0.10335612661004967,0.042682926829268296,0.1794871794871795,0.16197950832043329,0.31889400921658984
phosphorus,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,78.36735669245675,10.0,9,5,2.1371667183213945,0.2093023255813953,651,31,21,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.13691256749620298,0.4166527264541513,0.16688231310893187,,,0.5262231640140709,1,0.1388763790520616,0.054878048780487805,0.20512820512820512,0.18435040847996392,0.2865716429107277
gtx,TOXIN,protoceratium,DINO_TAXON,taxon_toxin_association,43.72347890449141,5.0,5,3,1.236739452245703,0.125,234,39,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.3893000529339361,0.5725109785392134,0.16683526806764348,,,0.7672329736783478,1,0.06762409597828425,0.024390243902439025,0.10256410256410256,0.09736528431256855,0.14516129032258074
sxti,SXT_GENE,bloom_dynamics,BIOLOGICAL_PROCESS,gene_process_association,28.377211639436364,3.0,3,2,0.6886058197181827,0.2,56,14,4,alexandrium; paralytic_shellfish_poisoning; dinoflagellates,DINO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.4549272169804936,0.6222626988997776,0.16676653739830904,,,0.7972252983951106,1,0.03606133080551852,0.012195121951219513,0.05128205128205128,0.044413231568173096,0.270967741935484
alexandrium_fundyense,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,53.406689536799504,5.0,5,5,1.203344768399754,0.1,294,49,6,saxitoxin; cyanobacteria; dinoflagellates; sxta; phylogenetic,TOXIN; CYANO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.3763191064218274,0.540566453561855,0.16656733164274193,,,0.6509894679294573,1,0.08753961667313856,0.024390243902439025,0.10256410256410256,0.09413921505599121,0.10322580645161301
harmful_algal_bloom,ENV_FACTOR,sxtd,SXT_GENE,environment_gene_regulation,75.81971794005445,8.0,8,6,1.9342492139296608,0.1951219512195122,468,36,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.18368917029496928,0.4340934793874308,0.16633446819445344,,,0.6367088652189131,1,0.133636634279063,0.042682926829268296,0.1794871794871795,0.16474770987202417,0.26278520849724635
irradiance,ENV_FACTOR,sxtb,SXT_GENE,environment_gene_regulation,70.45030784936434,10.0,8,4,1.891820591348833,0.2666666666666666,357,21,17,dinoflagellate; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; toxin_production; bloom; paralytic_shellfish_poisoning; nutrient,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; ENV_FACTOR,dino_pre2016,unvalidated_candidate,0.16483798319714413,0.41478893834794106,0.16615073001680417,,,0.5228816601343821,1,0.1225933345057925,0.054878048780487805,0.1794871794871795,0.16064892350415935,0.3827956989247312
climate,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,78.83779603074478,10.0,9,5,2.1331837296581084,0.2571428571428571,483,23,21,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; sxta; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.08629538741878211,0.43786703191655774,0.16576224277221172,,,0.5043364375086963,1,0.13984393462150146,0.054878048780487805,0.20512820512820512,0.18396563474366512,0.3668202764976959
phosphorus,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,70.90992980629565,8.0,8,5,1.873883822066744,0.2162162162162162,434,31,14,saxitoxin; cyanobacteria; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; sxta; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.17126185980325015,0.4609229655461955,0.1653882193224248,,,0.6248461022794276,1,0.12353864189841846,0.042682926829268296,0.1794871794871795,0.1589161548931372,0.29816913687881436
sxtb,SXT_GENE,gene_loss,BIOLOGICAL_PROCESS,gene_process_association,39.05860426168277,4.0,4,3,0.9766705518940162,0.2105263157894736,102,17,6,saxitoxin; evolution; cyanobacteria; biosynthesis,TOXIN; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.41609221913611244,0.5296953229292718,0.16532203923045904,,,0.6940979592919736,1,0.05802981872712298,0.018292682926829267,0.07692307692307693,0.07224151647314843,0.2886247877758913
sxtd,SXT_GENE,planktothrix,CYANO_TAXON,cyano_gene_transfer_signal,50.78362411193058,6.0,6,3,1.4632406273938612,0.2857142857142857,182,13,14,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellates; paralytic_shellfish_poisoning; cylindrospermopsis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; CYANO_TAXON,dino_pre2016,unvalidated_candidate,0.28586798515205936,0.47595329200715114,0.16529184385348994,,,0.7462901552672138,1,0.08214474138470522,0.03048780487804878,0.1282051282051282,0.1192462663603371,0.41474654377880193
sxtg,SXT_GENE,bloom_dynamics,BIOLOGICAL_PROCESS,gene_process_association,37.96743498204152,4.0,4,3,0.9281619354652012,0.1111111111111111,144,36,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.43587483648716463,0.5874802020888221,0.16494439515319148,,,0.7972252983951106,1,0.0557856039521414,0.018292682926829267,0.07692307692307693,0.06755537670126115,0.1218637992831542
resting_cyst,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,57.02538817639688,7.0,6,4,1.4015829770873278,0.2222222222222222,272,16,17,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; bloom; paralytic_shellfish_poisoning; biosynthesis,DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; TOXIN; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.29343080500864244,0.45509945143066344,0.16472837066295837,,,0.6213914089370618,1,0.0949822171061898,0.036585365853658534,0.1282051282051282,0.11328987369004583,0.3082437275985664
transcriptomic,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,69.9460034751853,10.0,8,4,1.891920656511564,0.2162162162162162,504,24,21,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; expression; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.15614384472419268,0.4541253295493004,0.16418589816249518,,,0.674762291430037,1,0.12155612850234586,0.054878048780487805,0.1794871794871795,0.16065859022676196,0.29816913687881436
sxtb,SXT_GENE,alexandrium_leei,DINO_TAXON,taxon_gene_association,38.98163465045223,4.0,4,3,0.9381857462787444,0.2105263157894736,102,17,6,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; sxta,DINO_TAXON; TOXIN; TOXIN; SXT_GENE,dino_pre2016,unvalidated_candidate,0.4422439236654749,0.47425255796029436,0.16364511205238544,,,0.5848697034474657,1,0.057871514839750934,0.018292682926829267,0.07692307692307693,0.06852371968808185,0.2886247877758913
transcriptome,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,65.27785009946567,7.0,7,5,1.6667028275106075,0.1944444444444444,390,30,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.2518539739710719,0.43174525789036877,0.16361334315948536,,,0.5115435919688096,1,0.11195510786042082,0.036585365853658534,0.15384615384615385,0.13890158490445467,0.2616487455197133
resting_cyst,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,57.63666069096342,8.0,7,3,1.6516636788150418,0.2333333333333333,336,16,21,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.22252525608613505,0.47421500617869944,0.1624416823018085,,,0.6428251992374653,1,0.09623942516210335,0.042682926829268296,0.15384615384615385,0.13744873883243697,0.3268817204301076
sxt_genes,SXT_GENE,environmental_stress,ENV_FACTOR,environment_gene_regulation,60.21094242102374,7.0,7,4,1.6595252645659218,0.1891891891891892,420,30,14,saxitoxin; dinoflagellate; alexandrium; toxicity; alexandrium_tamarense; light; paralytic_shellfish_poisoning,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN,dino_pre2016,unvalidated_candidate,0.2251275248182946,0.4995812243681573,0.16229980968986588,,,0.7601450162581629,1,0.10153396671615621,0.036585365853658534,0.15384615384615385,0.13820820163244,0.2528334786399304
sxta,SXT_GENE,environmental_regulation,BIOLOGICAL_PROCESS,gene_process_association,65.25262832004576,8.0,8,4,1.959647493356212,0.1333333333333333,531,59,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; toxicity; alexandrium_tamarense; alexandrium_catenella; regulation,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.19939953147743175,0.49324440451768675,0.16181715363300328,,,0.6605424403353262,1,0.11190323406679266,0.042682926829268296,0.1794871794871795,0.16720129226872946,0.1591397849462366
pyrodinium_bahamense,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,70.51901987834732,8.0,8,5,1.959509939173666,0.16,585,45,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; paralytic_shellfish_poisoning; lc_ms; sxta; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; TOXIN; DETECTION_METHOD; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.1894101234870552,0.4475128498674911,0.16177314342582702,,,0.6795571934151936,1,0.1227346549714065,0.042682926829268296,0.1794871794871795,0.16718800394650807,0.20387096774193558
polyketide_synthase,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,43.742145078362775,4.0,4,4,0.9619816300904792,0.1818181818181818,169,13,13,saxitoxin; sxta; dinoflagellates; expression,TOXIN; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.4103383173923956,0.47964758906940375,0.16041783543593163,,,0.6826142421985011,1,0.067662486816421,0.018292682926829267,0.07692307692307693,0.07082250381648547,0.24046920821114376
polyketide_synthase,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,53.34825550818788,7.0,5,4,1.1741277540939377,0.2,221,13,17,dinoflagellate; dinoflagellates; saxitoxin; sxta; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.29054126637201244,0.49877866014106004,0.16030593388464542,,,0.6826142421985011,1,0.08741943503604645,0.036585365853658534,0.10256410256410256,0.09131672654087958,0.270967741935484
nitrogen_limitation,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,55.20086569767649,6.0,6,4,1.400432848838245,0.24,238,17,14,cyanobacteria; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; biosynthesis,CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.26162798845758206,0.468248943051042,0.16023104714170364,,,0.6248461022794276,1,0.09122971015751861,0.03048780487804878,0.1282051282051282,0.11317876638318813,0.3380645161290323
alexandrium_ostenfeldii,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,65.99075392148015,8.0,8,4,1.8842658496289653,0.2222222222222222,420,30,14,saxitoxin; cyanobacterial; paralytic_shellfish_toxins; alexandrium; toxicity; gymnodinium; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.17256626032520161,0.4299222559089925,0.15944648289326985,,,0.614893134092412,1,0.11342134167066129,0.042682926829268296,0.1794871794871795,0.15991910314962993,0.3082437275985664
evolution,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,64.79173898835455,7.0,7,5,1.6667028275106075,0.1458333333333333,546,42,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.2032840740729076,0.5064788951366925,0.1593742352361084,,,0.6825214939469723,1,0.11095532005646344,0.036585365853658534,0.15384615384615385,0.13890158490445467,0.18010752688172044
sxtb,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,43.99531716107959,4.0,4,4,0.9450270015924254,0.2105263157894736,102,17,6,saxitoxin; cyanobacteria; dinoflagellates; sxta,TOXIN; CYANO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,0.3529448165521073,0.5252506980975747,0.15895914541057685,,,0.6509894679294573,1,0.06818318744394668,0.018292682926829267,0.07692307692307693,0.06918461420487602,0.2886247877758913
nitrogen,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,85.50815708741213,12.0,10,5,2.420745210372728,0.1666666666666666,1029,49,21,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; cyanobacterium; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; CYANO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.02033960538773018,0.43108930669402745,0.15868959638421956,,,0.7028995719612151,1,0.1535629084939663,0.06707317073170732,0.23076923076923078,0.21174530340556294,0.2150537634408602
nutrients,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,68.19291197347466,10.0,9,3,2.158955986737332,0.1875,756,36,21,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; expression; phylogenetic,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.1395329709027557,0.4201963404389134,0.15847710713855934,,,0.5479817241792773,1,0.1179505340969323,0.054878048780487805,0.20512820512820512,0.18645534498076255,0.2500000000000001
secondary_metabolism,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,39.26714206422442,5.0,5,2,1.2076451061862832,0.1851851851851851,252,18,14,saxitoxin; pyrodinium; dinoflagellate; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.3648049706210289,0.506465881272562,0.15839640403852945,,,0.6248461022794276,1,0.05845871974765028,0.024390243902439025,0.10256410256410256,0.09455464607459337,0.24611708482676217
alexandrium_catenella,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,53.387081693662246,5.0,5,5,1.203344768399754,0.0980392156862745,300,50,6,saxitoxin; cyanobacteria; dinoflagellates; sxta; phylogenetic,TOXIN; CYANO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.31267481524486535,0.5550663704243786,0.15829211212317462,,,0.6706182727647548,1,0.08749928909785287,0.024390243902439025,0.10256410256410256,0.09413921505599121,0.0999367488931057
sxtg,SXT_GENE,environmental_stress,ENV_FACTOR,environment_gene_regulation,65.72682210300516,8.0,8,4,1.911030099121631,0.1904761904761904,504,36,14,saxitoxin; gonyautoxin; dinoflagellate; alexandrium; toxicity; toxin_production; paralytic_shellfish_poisoning; nitrogen,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR,dino_pre2016,unvalidated_candidate,0.14179610492560635,0.4878491041133215,0.15777108341376248,,,0.7141856269675755,1,0.11287851142638969,0.042682926829268296,0.1794871794871795,0.16250464409566673,0.25499231950844853
sxta,SXT_GENE,phosphorus_limitation,ENV_FACTOR,environment_gene_regulation,71.62151900236904,13.0,7,4,1.7274261678511866,0.1166666666666666,472,59,8,alexandrium; dinoflagellate; toxin_production; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; phosphorus,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; ENV_FACTOR,dino_pre2016,unvalidated_candidate,0.15229218931019056,0.46790524746157297,0.15765532251422174,,,0.6471348014077238,1,0.12500217190915172,0.07317073170731707,0.15384615384615385,0.14476771923688642,0.13118279569892474
sxtb,SXT_GENE,planktothrix,CYANO_TAXON,cyano_gene_transfer_signal,50.23494755407498,6.0,6,3,1.4174737770374906,0.24,238,17,14,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.2651669118553619,0.47169551573533974,0.15753184055509553,,,0.614893134092412,1,0.08101627482979046,0.03048780487804878,0.1282051282051282,0.11482499291495384,0.3380645161290323
alexandrium_fundyense,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,64.60613292774849,7.0,7,5,1.6667028275106075,0.1272727272727272,637,49,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.21903950198012598,0.47177292017186107,0.15657664792699927,,,0.6296873241490872,1,0.11057358289495244,0.036585365853658534,0.15384615384615385,0.13890158490445467,0.14897360703812315
sxt_genes,SXT_GENE,bloom_dynamics,BIOLOGICAL_PROCESS,gene_process_association,38.18965720426374,4.0,4,3,0.9281619354652012,0.1333333333333333,120,30,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.36842393301853027,0.5822299683049836,0.1563255015862998,,,0.7972252983951106,1,0.05624264980537905,0.018292682926829267,0.07692307692307693,0.06755537670126115,0.1591397849462366
sxtb,SXT_GENE,secondary_metabolism,BIOLOGICAL_PROCESS,gene_process_association,54.92589058171734,6.0,6,4,1.42846253223798,0.2068965517241379,306,17,18,saxitoxin; dinoflagellate; toxin_production; bloom; nutrient; dinoflagellates,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.27564848014428334,0.42415430687889805,0.1549502989625268,,,0.5438120556976628,1,0.09066416709330159,0.03048780487804878,0.1282051282051282,0.11588655365569593,0.2825361512791992
transcriptomic,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,60.51534003664286,7.0,7,4,1.6286377602569135,0.2258064516129032,336,24,14,saxitoxin; cyanobacteria; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,0.14991721117856122,0.48832418757620116,0.15318280397727535,,,0.6248461022794276,1,0.10216002322194988,0.036585365853658534,0.15384615384615385,0.13522433663993522,0.3142559833506764
nitrate,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,62.3673671828639,9.0,8,3,1.8836835914319487,0.16,777,37,21,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,0.17728469293171495,0.4111390510237437,0.151668516631404,,,0.5583795746362139,1,0.1059690991946374,0.04878048780487805,0.1794871794871795,0.15986285451803783,0.20387096774193558
