Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
gonyautoxin,TOXIN,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,process_toxin_association,335.8637697636944,96.0,31,6,7.931884881847199,0.5,2142,51,42,saxitoxin; alexandrium; dinoflagellate; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; pyrodinium; toxicity; phylogenetic; cyanobacteria; temperature; toxin_production; gtx; pyrodinium_bahamense; nutrient; biosynthesis; phosphate; anabaena; alexandrium_catenella,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; CYANO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,harmful_algal_bloom,ENV_FACTOR,environment_toxin_association,326.49324659536,100.0,26,6,6.420536341158245,0.5652173913043478,1296,36,36,saxitoxin; alexandrium; paralytic_shellfish_poisoning; dinoflagellate; dinoflagellates; toxicity; paralytic_shellfish_toxins; alexandrium_tamarense; gonyautoxin; gymnodinium; hplc; pyrodinium; mass_spectrometry; nutrient; gymnodinium_catenatum; alexandrium_fundyense; bloom; alexandrium_catenella; nitrogen; pyrodinium_bahamense,TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; DETECTION_METHOD; ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,nitrate,ENV_FACTOR,environment_gene_regulation,316.4453137150905,94.0,27,6,6.766135118414804,0.391304347826087,2183,59,37,alexandrium; dinoflagellate; paralytic_shellfish_toxins; dinoflagellates; saxitoxin; paralytic_shellfish_poisoning; toxicity; alexandrium_tamarense; alexandrium_minutum; bloom; toxin_production; alexandrium_fundyense; light; regulation; nutrient; pyrodinium; gonyautoxin; alexandrium_catenella; nitrogen; pyrodinium_bahamense,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gonyautoxin,TOXIN,toxin_biosynthesis,BIOLOGICAL_PROCESS,process_toxin_association,312.56999787312884,80.0,32,7,8.1620481168923,0.5245901639344263,2142,51,42,alexandrium; paralytic_shellfish_toxins; dinoflagellate; dinoflagellates; nutrient; toxin_production; saxitoxin; paralytic_shellfish_poisoning; toxicity; alexandrium_minutum; cyanobacteria; gtx; alexandrium_catenella; alexandrium_tamarense; biosynthesis; temperature; phosphate; anabaena; bloom; light,DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; CYANO_TAXON; ENV_FACTOR; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,salinity,ENV_FACTOR,environment_gene_regulation,311.972526339978,90.0,28,6,6.957277662742626,0.4057971014492754,2242,59,38,dinoflagellate; saxitoxin; alexandrium; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; pyrodinium; toxicity; dinoflagellates; alexandrium_minutum; toxin_production; bloom; light; pyrodinium_bahamense; regulation; alexandrium_tamarense; nutrient; gonyautoxin; alexandrium_catenella; lc_ms; nitrogen,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; DINO_TAXON; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
gtx,TOXIN,evolution,BIOLOGICAL_PROCESS,process_toxin_association,296.0789450193625,89.0,24,6,5.934209351786525,0.4210526315789473,1638,39,42,saxitoxin; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; paralytic_shellfish_toxins; toxicity; biosynthesis; gymnodinium; saxitoxin_biosynthesis; alexandrium_catenella; mouse_bioassay; alexandrium_tamarense; alexandrium_minutum; phylogenetic; toxin_production; hplc; gymnodinium_catenatum; alexandrium_fundyense; bloom,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,evolution,BIOLOGICAL_PROCESS,process_toxin_association,294.27931666163965,88.0,24,6,5.917436108597612,0.4444444444444444,1512,36,42,saxitoxin; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; paralytic_shellfish_toxins; toxicity; gymnodinium; pyrodinium; mouse_bioassay; alexandrium_tamarense; phylogenetic; cyanobacteria; toxin_production; hplc; gymnodinium_catenatum; alexandrium_fundyense; bloom; alexandrium_catenella; nitrogen,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,nutrients,ENV_FACTOR,environment_gene_regulation,292.9850352777138,81.0,29,5,7.2955479418872144,0.4393939393939394,2124,59,36,dinoflagellate; alexandrium; saxitoxin; toxicity; paralytic_shellfish_toxins; bloom; alexandrium_catenella; paralytic_shellfish_poisoning; dinoflagellates; toxin_production; gymnodinium; pyrodinium; alexandrium_fundyense; light; expression; pyrodinium_bahamense; regulation; alexandrium_tamarense; alexandrium_minutum; nutrient,DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,nutrients,ENV_FACTOR,environment_toxin_association,289.47313743357125,82.0,27,5,6.736568716785618,0.6,1296,36,36,dinoflagellate; alexandrium; saxitoxin; toxicity; toxin_production; paralytic_shellfish_toxins; light; salinity; paralytic_shellfish_poisoning; dinoflagellates; gymnodinium; pyrodinium; gtx; pyrodinium_bahamense; alexandrium_tamarense; nutrient; phylogenetic; temperature; hplc; gymnodinium_catenatum,DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; ENV_FACTOR; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
cyanobacteria,CYANO_TAXON,alexandrium_ostenfeldii,DINO_TAXON,cross_taxa_association,275.6995167330288,79.0,24,6,6.110627931731824,0.3478260869565217,1890,63,30,alexandrium; saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; toxicity; dinoflagellates; paralytic_shellfish_toxins; mass_spectrometry; toxin_production; hplc; gonyautoxin; bloom; lc_ms; gtx; light; cyanobacterial; salinity; harmful_algal_bloom; mouse_bioassay; climate,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DETECTION_METHOD; BIOLOGICAL_PROCESS; DETECTION_METHOD; TOXIN; ENV_FACTOR; DETECTION_METHOD; TOXIN; ENV_FACTOR; CYANO_TAXON; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,process_toxin_association,275.6072037877256,83.0,23,5,5.71269280295372,0.4181818181818181,1512,36,42,saxitoxin; alexandrium; dinoflagellate; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; pyrodinium; toxicity; toxin_production; gtx; pyrodinium_bahamense; nutrient; phylogenetic; cyanobacteria; temperature; alexandrium_fundyense; alexandrium_catenella; light; alexandrium_tamarense,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; CYANO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,alexandrium_ostenfeldii,DINO_TAXON,taxon_toxin_association,275.0998818997214,82.0,23,5,5.875522345209563,0.5348837209302325,1080,36,30,alexandrium; saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; toxicity; gtx; dinoflagellates; paralytic_shellfish_toxins; mass_spectrometry; toxin_production; hplc; gonyautoxin; salinity; temperature; bloom; light; lc_ms; liquid_chromatography; mouse_bioassay; alexandrium_minutum,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; BIOLOGICAL_PROCESS; DETECTION_METHOD; TOXIN; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; DETECTION_METHOD; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_catenella,DINO_TAXON,anabaena,CYANO_TAXON,cross_taxa_association,274.01140377790506,70.0,27,7,6.717566295732175,0.4576271186440678,1800,50,36,saxitoxin; alexandrium; dinoflagellates; paralytic_shellfish_toxins; dinoflagellate; alexandrium_tamarense; hplc; paralytic_shellfish_poisoning; biosynthesis; cyanobacteria; bloom; sxta; expression; evolution; phylogenetic; gymnodinium; pyrodinium; gonyautoxin; saxitoxin_biosynthesis; gene_expression,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DETECTION_METHOD; TOXIN; BIOLOGICAL_PROCESS; CYANO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium,DINO_TAXON,cyanobacterium,CYANO_TAXON,cross_taxa_association,270.4468062798229,66.0,28,7,7.223403139911461,0.5,1700,50,34,saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; hplc; alexandrium; dinoflagellate; paralytic_shellfish_toxins; sxta; cyanobacteria; cyanobacterial; mass_spectrometry; toxin_production; saxitoxin_biosynthesis; anabaena; bloom; lc_ms; nitrogen; aphanizomenon; lyngbya; cylindrospermopsis,TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; CYANO_TAXON; CYANO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; CYANO_TAXON; CYANO_TAXON; CYANO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_catenella,DINO_TAXON,sxtg,SXT_GENE,taxon_gene_association,268.32879100537906,62.0,31,6,7.846213684507708,0.5636363636363636,1800,50,36,saxitoxin; dinoflagellate; dinoflagellates; sxta; alexandrium; biosynthesis; paralytic_shellfish_toxins; cyanobacteria; evolution; paralytic_shellfish_poisoning; nutrient; toxin_production; gymnodinium; gymnodinium_catenatum; transcriptome; alexandrium_fundyense; pyrodinium; gonyautoxin; sxt_genes; saxitoxin_biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,sxtg,SXT_GENE,gene_process_association,264.8736299306558,62.0,30,6,7.552199580712502,0.5769230769230769,1656,46,36,saxitoxin; dinoflagellate; dinoflagellates; alexandrium; biosynthesis; paralytic_shellfish_toxins; evolution; cyanobacteria; saxitoxin_biosynthesis; sxta; cyanobacterial; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; toxin_production; gymnodinium; transcriptome; alexandrium_fundyense; pyrodinium; gonyautoxin,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; CYANO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
gtx,TOXIN,gene_expression,BIOLOGICAL_PROCESS,process_toxin_association,264.0629331981156,77.0,23,5,5.684527823547574,0.4693877551020408,1287,39,33,alexandrium; dinoflagellate; saxitoxin; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; alexandrium_minutum; dinoflagellates; toxin_production; alexandrium_tamarense; biosynthesis; alexandrium_catenella; nutrient; gymnodinium; gymnodinium_catenatum; alexandrium_fundyense; gonyautoxin; saxitoxin_biosynthesis; bloom; light; nitrogen,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamarense,DINO_TAXON,sxtg,SXT_GENE,taxon_gene_association,260.3799690893336,62.0,29,6,7.312935364338931,0.4754098360655737,1944,54,36,saxitoxin; dinoflagellate; dinoflagellates; sxta; alexandrium; biosynthesis; paralytic_shellfish_toxins; cyanobacteria; cyanobacterial; evolution; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; toxin_production; gymnodinium; gymnodinium_catenatum; alexandrium_fundyense; gonyautoxin; sxt_genes; saxitoxin_biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; CYANO_TAXON; CYANO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,sxt_genes,SXT_GENE,gene_process_association,254.91203741236092,63.0,27,6,6.778599351341765,0.4354838709677419,1770,59,30,saxitoxin; biosynthesis; dinoflagellate; alexandrium; dinoflagellates; saxitoxin_biosynthesis; sxta; cyanobacteria; gymnodinium; gymnodinium_catenatum; paralytic_shellfish_toxins; pyrodinium; cyanobacterial; paralytic_shellfish_poisoning; phylogenetic; transcriptome; bloom; alexandrium_catenella; light; expression,TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,phosphate,ENV_FACTOR,environment_gene_regulation,250.31935026300465,67.0,25,5,6.206550131502328,0.390625,1770,59,30,alexandrium; dinoflagellate; saxitoxin; toxicity; alexandrium_minutum; paralytic_shellfish_toxins; alexandrium_fundyense; saxitoxin_biosynthesis; biosynthesis; toxin_production; light; toxin_biosynthesis; regulation; dinoflagellates; alexandrium_tamarense; nutrient; gonyautoxin; bloom; nitrogen; paralytic_shellfish_poisoning,DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; TOXIN; ENV_FACTOR; ENV_FACTOR; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
light,ENV_FACTOR,sxtg,SXT_GENE,environment_gene_regulation,248.57492124373735,56.0,29,6,7.287460621868691,0.5,1836,51,36,saxitoxin; dinoflagellate; dinoflagellates; alexandrium; paralytic_shellfish_toxins; biosynthesis; sxta; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; cyanobacteria; toxin_production; gymnodinium; gymnodinium_catenatum; transcriptome; alexandrium_fundyense; pyrodinium; gonyautoxin; sxt_genes; saxitoxin_biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; SXT_GENE; TOXIN; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,alexandrium_ostenfeldii,DINO_TAXON,taxon_gene_association,248.3917038557662,69.0,22,6,5.55406088310698,0.3283582089552239,1770,59,30,alexandrium; saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; toxicity; paralytic_shellfish_toxins; toxin_production; bloom; gonyautoxin; light; lc_ms; cyanobacterial; harmful_algal_bloom; mass_spectrometry; climate; alexandrium_minutum; phylogeny; phylogenetic; temperature,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; ENV_FACTOR; DETECTION_METHOD; CYANO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,sxt_genes,SXT_GENE,taxon_gene_association,247.1204230106919,59.0,27,6,6.810211505345947,0.45,1710,57,30,saxitoxin; dinoflagellate; alexandrium; biosynthesis; dinoflagellates; sxta; cyanobacteria; gymnodinium; gymnodinium_catenatum; paralytic_shellfish_toxins; pyrodinium; paralytic_shellfish_poisoning; phylogenetic; transcriptome; saxitoxin_biosynthesis; bloom; alexandrium_catenella; light; expression; pyrodinium_bahamense,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,phosphate,ENV_FACTOR,environment_toxin_association,246.6020163491673,66.0,24,5,5.943865317440782,0.5714285714285714,1080,36,30,alexandrium; dinoflagellate; toxicity; toxin_production; saxitoxin; gtx; paralytic_shellfish_toxins; gonyautoxin; light; salinity; dinoflagellates; alexandrium_tamarense; nutrient; temperature; alexandrium_fundyense; bloom; nitrogen; nitrate; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; TOXIN; TOXIN; TOXIN; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium_bahamense,DINO_TAXON,anabaena,CYANO_TAXON,cross_taxa_association,244.89957747806787,59.0,25,7,6.217645881891077,0.4464285714285714,1620,45,36,saxitoxin; dinoflagellates; paralytic_shellfish_toxins; alexandrium; dinoflagellate; hplc; paralytic_shellfish_poisoning; bloom; sxta; cyanobacterial; biosynthesis; gymnodinium; pyrodinium; gonyautoxin; saxitoxin_biosynthesis; lc_ms; evolution; regulation; toxicity; mass_spectrometry,TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DETECTION_METHOD; TOXIN; ENV_FACTOR; SXT_GENE; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DETECTION_METHOD,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_catenella,DINO_TAXON,cyanobacterium,CYANO_TAXON,cross_taxa_association,244.8009625109038,61.0,24,7,5.900481255451896,0.4,1700,50,34,saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; hplc; alexandrium; dinoflagellate; paralytic_shellfish_toxins; sxta; cyanobacteria; expression; toxin_production; saxitoxin_biosynthesis; bloom; nitrogen; cyanobacterial; mouse_bioassay; toxicity; mass_spectrometry; alexandrium_tamarense; alexandrium_minutum,TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; CYANO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS; DETECTION_METHOD; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_fundyense,DINO_TAXON,anabaena,CYANO_TAXON,cross_taxa_association,244.66812742629372,59.0,25,7,6.250730379813551,0.4166666666666667,1764,49,36,saxitoxin; alexandrium; dinoflagellates; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; biosynthesis; bloom; sxta; expression; phylogenetic; cyanobacteria; saxitoxin_biosynthesis; gene_expression; cyanobacterial; evolution; toxin_biosynthesis; regulation; alexandrium_tamarense; toxicity,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,toxin_biosynthesis,BIOLOGICAL_PROCESS,process_toxin_association,244.3994898542639,63.0,24,6,5.977522704909711,0.4444444444444444,1512,36,42,alexandrium; paralytic_shellfish_toxins; dinoflagellate; dinoflagellates; toxin_production; saxitoxin; paralytic_shellfish_poisoning; toxicity; gtx; alexandrium_tamarense; nutrient; cyanobacteria; temperature; alexandrium_fundyense; bloom; alexandrium_catenella; light; nitrogen; salinity; mass_spectrometry,DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; TOXIN; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium_bahamense,DINO_TAXON,cyanobacterium,CYANO_TAXON,cross_taxa_association,241.3813559295409,59.0,24,7,6.008859782952238,0.4363636363636363,1530,45,34,saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; hplc; alexandrium; dinoflagellate; paralytic_shellfish_toxins; sxta; cyanobacterial; mass_spectrometry; toxin_production; saxitoxin_biosynthesis; bloom; lc_ms; nitrogen; mouse_bioassay; toxicity; alexandrium_minutum; elisa; phylogenetic,TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; CYANO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
