dataset,document_id,year,taxon_scope,relevance_class,entity,entity_type,title,entity_original,entity_normalized,source
cyano_all,STX_DOC_001055,2014.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,Phylogeny of culturable cyanobacteria from Brazilian mangroves.,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001055,2014.0,cyanobacteria,cyanobacteria_stx,cyanobacterium,CYANO_TAXON,Phylogeny of culturable cyanobacteria from Brazilian mangroves.,cyanobacterium,cyanobacterium,dictionary_entity
cyano_all,STX_DOC_001055,2014.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Phylogeny of culturable cyanobacteria from Brazilian mangroves.,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001055,2014.0,cyanobacteria,cyanobacteria_stx,phylogeny,BIOLOGICAL_PROCESS,Phylogeny of culturable cyanobacteria from Brazilian mangroves.,phylogeny,phylogeny,dictionary_entity
cyano_all,STX_DOC_001055,2014.0,cyanobacteria,cyanobacteria_stx,phylogenetic,BIOLOGICAL_PROCESS,Phylogeny of culturable cyanobacteria from Brazilian mangroves.,phylogenetic,phylogenetic,dictionary_entity
cyano_all,STX_DOC_001057,2014.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,Impact of environmental factors on the regulation of cyanotoxin production.,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001057,2014.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Impact of environmental factors on the regulation of cyanotoxin production.,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001057,2014.0,cyanobacteria,cyanobacteria_stx,bloom,ENV_FACTOR,Impact of environmental factors on the regulation of cyanotoxin production.,bloom,bloom,dictionary_entity
cyano_all,STX_DOC_001057,2014.0,cyanobacteria,cyanobacteria_stx,regulation,BIOLOGICAL_PROCESS,Impact of environmental factors on the regulation of cyanotoxin production.,regulation,regulation,dictionary_entity
cyano_all,STX_DOC_001060,2013.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,Characterization of freshwater benthic biofilm-forming Hydrocoryne (Cyanobacteria) isolates from Antarctica.,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001060,2013.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,Characterization of freshwater benthic biofilm-forming Hydrocoryne (Cyanobacteria) isolates from Antarctica.,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001060,2013.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Characterization of freshwater benthic biofilm-forming Hydrocoryne (Cyanobacteria) isolates from Antarctica.,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001060,2013.0,cyanobacteria,cyanobacteria_stx,anabaena,CYANO_TAXON,Characterization of freshwater benthic biofilm-forming Hydrocoryne (Cyanobacteria) isolates from Antarctica.,anabaena,anabaena,dictionary_entity
cyano_all,STX_DOC_001060,2013.0,cyanobacteria,cyanobacteria_stx,phylogeny,BIOLOGICAL_PROCESS,Characterization of freshwater benthic biofilm-forming Hydrocoryne (Cyanobacteria) isolates from Antarctica.,phylogeny,phylogeny,dictionary_entity
cyano_all,STX_DOC_001060,2013.0,cyanobacteria,cyanobacteria_stx,phylogenetic,BIOLOGICAL_PROCESS,Characterization of freshwater benthic biofilm-forming Hydrocoryne (Cyanobacteria) isolates from Antarctica.,phylogenetic,phylogenetic,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,paralytic_shellfish_toxins,TOXIN,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",pst,paralytic_shellfish_toxins,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,cyanobacterium,CYANO_TAXON,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",cyanobacterium,cyanobacterium,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,nitrogen,ENV_FACTOR,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",nitrogen,nitrogen,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,phosphorus,ENV_FACTOR,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",phosphorus,phosphorus,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,bloom,ENV_FACTOR,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",bloom,bloom,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,transcription,BIOLOGICAL_PROCESS,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",transcription,transcription,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,transcriptome,BIOLOGICAL_PROCESS,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",transcriptome,transcriptome,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,transcriptomic,BIOLOGICAL_PROCESS,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",transcriptomic,transcriptomic,dictionary_entity
cyano_all,STX_DOC_001061,2013.0,cyanobacteria,cyanobacteria_stx,toxicity,BIOLOGICAL_PROCESS,"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",toxicity,toxicity,dictionary_entity
cyano_all,STX_DOC_001063,2013.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,Diversität und Ökophysiologie cyanobakterieller Mattengemeinschaften in den Ökosystemen der Arktis und Antarktis,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001063,2013.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,Diversität und Ökophysiologie cyanobakterieller Mattengemeinschaften in den Ökosystemen der Arktis und Antarktis,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001063,2013.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Diversität und Ökophysiologie cyanobakterieller Mattengemeinschaften in den Ökosystemen der Arktis und Antarktis,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001063,2013.0,cyanobacteria,cyanobacteria_stx,climate,ENV_FACTOR,Diversität und Ökophysiologie cyanobakterieller Mattengemeinschaften in den Ökosystemen der Arktis und Antarktis,climate,climate,dictionary_entity
cyano_all,STX_DOC_001063,2013.0,cyanobacteria,cyanobacteria_stx,bloom,ENV_FACTOR,Diversität und Ökophysiologie cyanobakterieller Mattengemeinschaften in den Ökosystemen der Arktis und Antarktis,bloom,bloom,dictionary_entity
cyano_all,STX_DOC_001063,2013.0,cyanobacteria,cyanobacteria_stx,phylogenetic,BIOLOGICAL_PROCESS,Diversität und Ökophysiologie cyanobakterieller Mattengemeinschaften in den Ökosystemen der Arktis und Antarktis,phylogenetic,phylogenetic,dictionary_entity
cyano_all,STX_DOC_001063,2013.0,cyanobacteria,cyanobacteria_stx,toxicity,BIOLOGICAL_PROCESS,Diversität und Ökophysiologie cyanobakterieller Mattengemeinschaften in den Ökosystemen der Arktis und Antarktis,toxicity,toxicity,dictionary_entity
cyano_all,STX_DOC_001063,2013.0,cyanobacteria,cyanobacteria_stx,toxin_production,BIOLOGICAL_PROCESS,Diversität und Ökophysiologie cyanobakterieller Mattengemeinschaften in den Ökosystemen der Arktis und Antarktis,toxin production,toxin_production,dictionary_entity
cyano_all,STX_DOC_001064,2013.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,Diversity and Ecophysiology of Cyanobacterial Mat Communities in Arctic and Antarctic Ecosystems,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001064,2013.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,Diversity and Ecophysiology of Cyanobacterial Mat Communities in Arctic and Antarctic Ecosystems,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001064,2013.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Diversity and Ecophysiology of Cyanobacterial Mat Communities in Arctic and Antarctic Ecosystems,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001064,2013.0,cyanobacteria,cyanobacteria_stx,climate,ENV_FACTOR,Diversity and Ecophysiology of Cyanobacterial Mat Communities in Arctic and Antarctic Ecosystems,climate,climate,dictionary_entity
cyano_all,STX_DOC_001064,2013.0,cyanobacteria,cyanobacteria_stx,bloom,ENV_FACTOR,Diversity and Ecophysiology of Cyanobacterial Mat Communities in Arctic and Antarctic Ecosystems,bloom,bloom,dictionary_entity
cyano_all,STX_DOC_001064,2013.0,cyanobacteria,cyanobacteria_stx,phylogenetic,BIOLOGICAL_PROCESS,Diversity and Ecophysiology of Cyanobacterial Mat Communities in Arctic and Antarctic Ecosystems,phylogenetic,phylogenetic,dictionary_entity
cyano_all,STX_DOC_001064,2013.0,cyanobacteria,cyanobacteria_stx,toxicity,BIOLOGICAL_PROCESS,Diversity and Ecophysiology of Cyanobacterial Mat Communities in Arctic and Antarctic Ecosystems,toxicity,toxicity,dictionary_entity
cyano_all,STX_DOC_001064,2013.0,cyanobacteria,cyanobacteria_stx,toxin_production,BIOLOGICAL_PROCESS,Diversity and Ecophysiology of Cyanobacterial Mat Communities in Arctic and Antarctic Ecosystems,toxin production,toxin_production,dictionary_entity
cyano_all,STX_DOC_001066,2012.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,MOLECULAR CHARACTERIZATION OF THE DIVERSITY AND POTENTIAL TOXICITY OF CYANOBACTERIAL MATS IN TWO TROPICAL LAGOONS IN THE SOUTH PACIFIC OCEAN(1).,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001066,2012.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,MOLECULAR CHARACTERIZATION OF THE DIVERSITY AND POTENTIAL TOXICITY OF CYANOBACTERIAL MATS IN TWO TROPICAL LAGOONS IN THE SOUTH PACIFIC OCEAN(1).,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001066,2012.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,MOLECULAR CHARACTERIZATION OF THE DIVERSITY AND POTENTIAL TOXICITY OF CYANOBACTERIAL MATS IN TWO TROPICAL LAGOONS IN THE SOUTH PACIFIC OCEAN(1).,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001066,2012.0,cyanobacteria,cyanobacteria_stx,anabaena,CYANO_TAXON,MOLECULAR CHARACTERIZATION OF THE DIVERSITY AND POTENTIAL TOXICITY OF CYANOBACTERIAL MATS IN TWO TROPICAL LAGOONS IN THE SOUTH PACIFIC OCEAN(1).,anabaena,anabaena,dictionary_entity
cyano_all,STX_DOC_001066,2012.0,cyanobacteria,cyanobacteria_stx,biosynthesis,BIOLOGICAL_PROCESS,MOLECULAR CHARACTERIZATION OF THE DIVERSITY AND POTENTIAL TOXICITY OF CYANOBACTERIAL MATS IN TWO TROPICAL LAGOONS IN THE SOUTH PACIFIC OCEAN(1).,biosynthesis,biosynthesis,dictionary_entity
cyano_all,STX_DOC_001066,2012.0,cyanobacteria,cyanobacteria_stx,toxicity,BIOLOGICAL_PROCESS,MOLECULAR CHARACTERIZATION OF THE DIVERSITY AND POTENTIAL TOXICITY OF CYANOBACTERIAL MATS IN TWO TROPICAL LAGOONS IN THE SOUTH PACIFIC OCEAN(1).,toxicity,toxicity,dictionary_entity
cyano_all,STX_DOC_001068,2011.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,Novel cytotoxicity associated with Anabaena circinalis 131C.,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001068,2011.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,Novel cytotoxicity associated with Anabaena circinalis 131C.,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001068,2011.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Novel cytotoxicity associated with Anabaena circinalis 131C.,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001068,2011.0,cyanobacteria,cyanobacteria_stx,anabaena,CYANO_TAXON,Novel cytotoxicity associated with Anabaena circinalis 131C.,anabaena,anabaena,dictionary_entity
cyano_all,STX_DOC_001068,2011.0,cyanobacteria,cyanobacteria_stx,toxicity,BIOLOGICAL_PROCESS,Novel cytotoxicity associated with Anabaena circinalis 131C.,toxicity,toxicity,dictionary_entity
cyano_all,STX_DOC_001068,2011.0,cyanobacteria,cyanobacteria_stx,elisa,DETECTION_METHOD,Novel cytotoxicity associated with Anabaena circinalis 131C.,elisa,elisa,dictionary_entity
cyano_all,STX_DOC_001069,2010.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Cyanotoxin mixtures and taste-and-odor compounds in cyanobacterial blooms from the Midwestern United States.,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001069,2010.0,cyanobacteria,cyanobacteria_stx,aphanizomenon,CYANO_TAXON,Cyanotoxin mixtures and taste-and-odor compounds in cyanobacterial blooms from the Midwestern United States.,aphanizomenon,aphanizomenon,dictionary_entity
cyano_all,STX_DOC_001069,2010.0,cyanobacteria,cyanobacteria_stx,cylindrospermopsis,CYANO_TAXON,Cyanotoxin mixtures and taste-and-odor compounds in cyanobacterial blooms from the Midwestern United States.,cylindrospermopsis,cylindrospermopsis,dictionary_entity
cyano_all,STX_DOC_001069,2010.0,cyanobacteria,cyanobacteria_stx,mass_spectrometry,DETECTION_METHOD,Cyanotoxin mixtures and taste-and-odor compounds in cyanobacterial blooms from the Midwestern United States.,mass spectrometry,mass_spectrometry,dictionary_entity
cyano_all,STX_DOC_001069,2010.0,cyanobacteria,cyanobacteria_stx,elisa,DETECTION_METHOD,Cyanotoxin mixtures and taste-and-odor compounds in cyanobacterial blooms from the Midwestern United States.,elisa,elisa,dictionary_entity
cyano_all,STX_DOC_001070,2010.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,"Daphnia magna feeding on Cylindrospermopsis raciborskii: the role of food composition, filament length and body size",saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001070,2010.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,"Daphnia magna feeding on Cylindrospermopsis raciborskii: the role of food composition, filament length and body size",cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001070,2010.0,cyanobacteria,cyanobacteria_stx,cyanobacterium,CYANO_TAXON,"Daphnia magna feeding on Cylindrospermopsis raciborskii: the role of food composition, filament length and body size",cyanobacterium,cyanobacterium,dictionary_entity
cyano_all,STX_DOC_001070,2010.0,cyanobacteria,cyanobacteria_stx,cylindrospermopsis,CYANO_TAXON,"Daphnia magna feeding on Cylindrospermopsis raciborskii: the role of food composition, filament length and body size",cylindrospermopsis,cylindrospermopsis,dictionary_entity
cyano_all,STX_DOC_001071,2010.0,cross_taxa,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,Biosynthesis and Molecular Genetics of Polyketides in Marine Dinoflagellates,paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
cyano_all,STX_DOC_001071,2010.0,cross_taxa,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Biosynthesis and Molecular Genetics of Polyketides in Marine Dinoflagellates,dinoflagellate,dinoflagellate,dictionary_entity
cyano_all,STX_DOC_001071,2010.0,cross_taxa,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Biosynthesis and Molecular Genetics of Polyketides in Marine Dinoflagellates,dinoflagellates,dinoflagellates,dictionary_entity
cyano_all,STX_DOC_001071,2010.0,cross_taxa,dinoflagellate_stx,cyanobacteria,CYANO_TAXON,Biosynthesis and Molecular Genetics of Polyketides in Marine Dinoflagellates,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001071,2010.0,cross_taxa,dinoflagellate_stx,biosynthesis,BIOLOGICAL_PROCESS,Biosynthesis and Molecular Genetics of Polyketides in Marine Dinoflagellates,biosynthesis,biosynthesis,dictionary_entity
cyano_all,STX_DOC_001071,2010.0,cross_taxa,dinoflagellate_stx,evolution,BIOLOGICAL_PROCESS,Biosynthesis and Molecular Genetics of Polyketides in Marine Dinoflagellates,evolution,evolution,dictionary_entity
cyano_all,STX_DOC_001074,2009.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,The Genetic Basis of Toxin Production in Cyanobacteria,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001074,2009.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,The Genetic Basis of Toxin Production in Cyanobacteria,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001074,2009.0,cyanobacteria,cyanobacteria_stx,bloom,ENV_FACTOR,The Genetic Basis of Toxin Production in Cyanobacteria,bloom,bloom,dictionary_entity
cyano_all,STX_DOC_001074,2009.0,cyanobacteria,cyanobacteria_stx,biosynthesis,BIOLOGICAL_PROCESS,The Genetic Basis of Toxin Production in Cyanobacteria,biosynthesis,biosynthesis,dictionary_entity
cyano_all,STX_DOC_001074,2009.0,cyanobacteria,cyanobacteria_stx,regulation,BIOLOGICAL_PROCESS,The Genetic Basis of Toxin Production in Cyanobacteria,regulation,regulation,dictionary_entity
cyano_all,STX_DOC_001074,2009.0,cyanobacteria,cyanobacteria_stx,gene_loss,BIOLOGICAL_PROCESS,The Genetic Basis of Toxin Production in Cyanobacteria,gene loss,gene_loss,dictionary_entity
cyano_all,STX_DOC_001074,2009.0,cyanobacteria,cyanobacteria_stx,toxicity,BIOLOGICAL_PROCESS,The Genetic Basis of Toxin Production in Cyanobacteria,toxicity,toxicity,dictionary_entity
cyano_all,STX_DOC_001074,2009.0,cyanobacteria,cyanobacteria_stx,toxin_production,BIOLOGICAL_PROCESS,The Genetic Basis of Toxin Production in Cyanobacteria,toxin production,toxin_production,dictionary_entity
cyano_all,STX_DOC_001075,2008.0,cyanobacteria,high_confidence_stx_biosynthesis,saxitoxin,TOXIN,Molecular characterisation of membrane transporters associated with saxitoxin biosynthesis in cyanobacteria,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001075,2008.0,cyanobacteria,high_confidence_stx_biosynthesis,cyanobacteria,CYANO_TAXON,Molecular characterisation of membrane transporters associated with saxitoxin biosynthesis in cyanobacteria,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001075,2008.0,cyanobacteria,high_confidence_stx_biosynthesis,biosynthesis,BIOLOGICAL_PROCESS,Molecular characterisation of membrane transporters associated with saxitoxin biosynthesis in cyanobacteria,biosynthesis,biosynthesis,dictionary_entity
cyano_all,STX_DOC_001075,2008.0,cyanobacteria,high_confidence_stx_biosynthesis,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,Molecular characterisation of membrane transporters associated with saxitoxin biosynthesis in cyanobacteria,saxitoxin biosynthesis,saxitoxin_biosynthesis,dictionary_entity
cyano_all,STX_DOC_001081,2005.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,First report in a river in France of the benthic cyanobacterium Phormidium favosum producing anatoxin-a associated with dog neurotoxicosis.,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001081,2005.0,cyanobacteria,cyanobacteria_stx,cyanobacterium,CYANO_TAXON,First report in a river in France of the benthic cyanobacterium Phormidium favosum producing anatoxin-a associated with dog neurotoxicosis.,cyanobacterium,cyanobacterium,dictionary_entity
cyano_all,STX_DOC_001081,2005.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,First report in a river in France of the benthic cyanobacterium Phormidium favosum producing anatoxin-a associated with dog neurotoxicosis.,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001081,2005.0,cyanobacteria,cyanobacteria_stx,hplc,DETECTION_METHOD,First report in a river in France of the benthic cyanobacterium Phormidium favosum producing anatoxin-a associated with dog neurotoxicosis.,hplc,hplc,dictionary_entity
cyano_all,STX_DOC_001081,2005.0,cyanobacteria,cyanobacteria_stx,mass_spectrometry,DETECTION_METHOD,First report in a river in France of the benthic cyanobacterium Phormidium favosum producing anatoxin-a associated with dog neurotoxicosis.,mass spectrometry,mass_spectrometry,dictionary_entity
cyano_all,STX_DOC_001091,1999.0,cyanobacteria,cyanobacteria_stx,paralytic_shellfish_poisoning,TOXIN,Management of toxic blue-green algae (cyanobacteria) in Australia,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
cyano_all,STX_DOC_001091,1999.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,Management of toxic blue-green algae (cyanobacteria) in Australia,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001091,1999.0,cyanobacteria,cyanobacteria_stx,anabaena,CYANO_TAXON,Management of toxic blue-green algae (cyanobacteria) in Australia,anabaena,anabaena,dictionary_entity
cyano_all,STX_DOC_001091,1999.0,cyanobacteria,cyanobacteria_stx,cylindrospermopsis,CYANO_TAXON,Management of toxic blue-green algae (cyanobacteria) in Australia,cylindrospermopsis,cylindrospermopsis,dictionary_entity
cyano_all,STX_DOC_001098,1995.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,Effects of products released by Aphanizomenon flos‐aquae and purified saxitoxin on the movements of Daphnia carinata feeding appendages,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001098,1995.0,cyanobacteria,cyanobacteria_stx,aphanizomenon,CYANO_TAXON,Effects of products released by Aphanizomenon flos‐aquae and purified saxitoxin on the movements of Daphnia carinata feeding appendages,aphanizomenon,aphanizomenon,dictionary_entity
cyano_all,STX_DOC_001098,1995.0,cyanobacteria,cyanobacteria_stx,bloom,ENV_FACTOR,Effects of products released by Aphanizomenon flos‐aquae and purified saxitoxin on the movements of Daphnia carinata feeding appendages,bloom,bloom,dictionary_entity
cyano_all,STX_DOC_001105,1982.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,Comparison of the toxins of the blue-green alga Aphanizomenon flos-aquae with the Gonyaulax toxins.,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001105,1982.0,cyanobacteria,cyanobacteria_stx,neosaxitoxin,TOXIN,Comparison of the toxins of the blue-green alga Aphanizomenon flos-aquae with the Gonyaulax toxins.,neosaxitoxin,neosaxitoxin,dictionary_entity
cyano_all,STX_DOC_001105,1982.0,cyanobacteria,cyanobacteria_stx,aphanizomenon,CYANO_TAXON,Comparison of the toxins of the blue-green alga Aphanizomenon flos-aquae with the Gonyaulax toxins.,aphanizomenon,aphanizomenon,dictionary_entity
cyano_all,STX_DOC_001105,1982.0,cyanobacteria,cyanobacteria_stx,bloom,ENV_FACTOR,Comparison of the toxins of the blue-green alga Aphanizomenon flos-aquae with the Gonyaulax toxins.,bloom,bloom,dictionary_entity
cyano_all,STX_DOC_001108,,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,"Cyanobacteria harmful algal blooms in two East African lakes: community composition, associated cyanotoxins and toxigenic genotype diversity",saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001108,,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,"Cyanobacteria harmful algal blooms in two East African lakes: community composition, associated cyanotoxins and toxigenic genotype diversity",cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001108,,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,"Cyanobacteria harmful algal blooms in two East African lakes: community composition, associated cyanotoxins and toxigenic genotype diversity",cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001108,,cyanobacteria,cyanobacteria_stx,toxin_production,BIOLOGICAL_PROCESS,"Cyanobacteria harmful algal blooms in two East African lakes: community composition, associated cyanotoxins and toxigenic genotype diversity",toxin production,toxin_production,dictionary_entity
cyano_all,STX_DOC_001108,,cyanobacteria,cyanobacteria_stx,lc_ms,DETECTION_METHOD,"Cyanobacteria harmful algal blooms in two East African lakes: community composition, associated cyanotoxins and toxigenic genotype diversity",lc-ms,lc_ms,dictionary_entity
cyano_all,STX_DOC_001109,2026.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,Highly selective and cost-effective impedimetric biosensor for cylindrospermopsin detection using an aptamer-functionalized pencil graphite electrode.,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001109,2026.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Highly selective and cost-effective impedimetric biosensor for cylindrospermopsin detection using an aptamer-functionalized pencil graphite electrode.,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001109,2026.0,cyanobacteria,cyanobacteria_stx,nutrient,ENV_FACTOR,Highly selective and cost-effective impedimetric biosensor for cylindrospermopsin detection using an aptamer-functionalized pencil graphite electrode.,nutrient,nutrient,dictionary_entity
cyano_all,STX_DOC_001109,2026.0,cyanobacteria,cyanobacteria_stx,warming,ENV_FACTOR,Highly selective and cost-effective impedimetric biosensor for cylindrospermopsin detection using an aptamer-functionalized pencil graphite electrode.,warming,warming,dictionary_entity
cyano_all,STX_DOC_001109,2026.0,cyanobacteria,cyanobacteria_stx,biosensor,DETECTION_METHOD,Highly selective and cost-effective impedimetric biosensor for cylindrospermopsin detection using an aptamer-functionalized pencil graphite electrode.,biosensor,biosensor,dictionary_entity
cyano_all,STX_DOC_001109,2026.0,cyanobacteria,cyanobacteria_stx,aptasensor,DETECTION_METHOD,Highly selective and cost-effective impedimetric biosensor for cylindrospermopsin detection using an aptamer-functionalized pencil graphite electrode.,aptasensor,aptasensor,dictionary_entity
cyano_all,STX_DOC_001110,2026.0,cyanobacteria,cyanobacteria_stx,saxitoxin,TOXIN,Occurrence and Diversity of Cyanotoxins and Retinoid Compounds in Antarctic Microbial Mats: Evidence From James Ross Island.,saxitoxin,saxitoxin,dictionary_entity
cyano_all,STX_DOC_001110,2026.0,cyanobacteria,cyanobacteria_stx,cyanobacteria,CYANO_TAXON,Occurrence and Diversity of Cyanotoxins and Retinoid Compounds in Antarctic Microbial Mats: Evidence From James Ross Island.,cyanobacteria,cyanobacteria,dictionary_entity
cyano_all,STX_DOC_001110,2026.0,cyanobacteria,cyanobacteria_stx,cyanobacterial,CYANO_TAXON,Occurrence and Diversity of Cyanotoxins and Retinoid Compounds in Antarctic Microbial Mats: Evidence From James Ross Island.,cyanobacterial,cyanobacterial,dictionary_entity
cyano_all,STX_DOC_001110,2026.0,cyanobacteria,cyanobacteria_stx,climate,ENV_FACTOR,Occurrence and Diversity of Cyanotoxins and Retinoid Compounds in Antarctic Microbial Mats: Evidence From James Ross Island.,climate,climate,dictionary_entity
