Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key,Transfer_Match
pyrodinium bahamense,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;PHRASE_TAXON;SPECIES,BIOLOGICAL_MECHANISM;PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,11,11,P004;P119;P128,2015;2018;2022,"('pyrodinium bahamense', 'saxitoxin biosynthesis')",1
saxitoxin,toxic species,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,11,11,P001;P027;P061;P115;P118;P130;P142;P151;P208;P224;P230,2004;2013;2015;2018;2021;2024;2026,"('saxitoxin', 'toxic species')",1
saxitoxin biosynthesis,sxt gene,GENE_MECHANISM_RELATION;SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;GENE;PHRASE_GENE_MECHANISM,BIOLOGICAL_MECHANISM;PHRASE_GENE_MECHANISM;PHRASE_TOXIN_PHENOTYPE,11,11,P001;P151;P166,2015;2026,"('saxitoxin biosynthesis', 'sxt gene')",1
sxt genes,sxta and sxtg,SEMANTIC_CO_OCCURS,GENE;PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,11,11,P001;P002;P005;P013;P099;P118,2013;2016;2020;2023;2025;2026,"('sxt genes', 'sxta and sxtg')",1
biosynthesis,evolution,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM;EVOLUTIONARY_PROCESS,11,10,19331657;20479965;21076133;23051004;23892224;23966031;26316331;41591172,2009.0;2010.0;2011.0;2013.0;2016.0;2026.0,"('biosynthesis', 'evolution')",1
alexandrium,evolution,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;TAXON_GROUP,EVOLUTIONARY_PROCESS;PHRASE_TAXON;TAXON_GROUP,11,10,P063;P119;P123;P128;P210;P215;P222,2003;2008;2012;2014;2015;2018,"('alexandrium', 'evolution')",1
biosynthesis,biosynthesis gene,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_GENE_MECHANISM,11,10,P003;P005;P009;P074;P077;P097;P124;P142;P169;P214,2008;2014;2020;2021;2022;2023;2024,"('biosynthesis', 'biosynthesis gene')",1
biosynthesis,genes involved,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_GENE_MECHANISM,11,10,P002;P070;P098;P120;P122;P151;P169;P175;P183;P214,2009;2013;2014;2015;2016;2019;2024;2025,"('biosynthesis', 'genes involved')",1
biosynthesis,producing dinoflagellates,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TAXON,11,10,P007;P009;P013;P070;P095;P098;P119;P128;P139;P171,2015;2016;2018;2020;2023;2025,"('biosynthesis', 'producing dinoflagellates')",1
pst content,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,11,10,P047;P079;P103;P194;P217,2014;2015;2022;2024,"('pst content', 'toxin content')",1
biosynthesis,biosynthesis in dinoflagellates,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_BIOSYNTHESIS,11,8,P001;P002;P117;P120;P166;P171;P175;P183,2013;2016;2019;2020;2025;2026,"('biosynthesis', 'biosynthesis in dinoflagellates')",1
salinity,toxin content,ENV_FACTOR_ASSOCIATED_WITH_TOXIN;SEMANTIC_CO_OCCURS,ENV_FACTOR;TOXIN,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,11,8,P042;P079;P086;P189,1994;2006;2024,"('salinity', 'toxin content')",1
alexandrium,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,10,10,12565757;20714432;21625593;28040101;28073499;33875178;33875185;35031458;36689843;40449983,2003.0;2010.0;2011.0;2014.0;2016.0;2021.0;2022.0;2023.0;2025.0,"('alexandrium', 'paralytic shellfish poisoning')",1
biosynthesis,biosynthetic pathway,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;BIOSYNTHETIC_SYSTEM,BIOLOGICAL_MECHANISM;BIOSYNTHETIC_SYSTEM,10,10,18487408;18850059;19331657;19484122;23966031;28073495;29390180;31527551;32526918;35198665,2008.0;2009.0;2013.0;2016.0;2018.0;2019.0;2020.0;2022.0,"('biosynthesis', 'biosynthetic pathway')",1
neosaxitoxin,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,10,10,10414862;19632259;21376073;24031789;24334673;25046082;29705145;30296060;31408752;37888642,1999.0;2010.0;2011.0;2014.0;2018.0;2019.0;2023.0,"('neosaxitoxin', 'paralytic shellfish toxins')",1
paralytic shellfish toxins,toxin production,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,10,10,10858510;12957964;22960450;24956074;28737704;28797629;30650549;36326655;39545400;41334952,2000.0;2003.0;2012.0;2014.0;2017.0;2019.0;2022.0;2025.0,"('paralytic shellfish toxins', 'toxin production')",1
phylogenetic analysis,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,10,10,10966445;18850059;21493030;24015317;27007634;30502809;33916821;38943258;40449983;41702991,2000.0;2008.0;2011.0;2013.0;2018.0;2021.0;2024.0;2025.0;2026.0,"('phylogenetic analysis', 'saxitoxin')",1
alexandrium,phosphorus limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_OTHER;TAXON_GROUP,ENV_FACTOR;PHRASE_OTHER;PHRASE_TAXON,10,10,P041;P096;P188,1990;2024,"('alexandrium', 'phosphorus limitation')",1
alexandrium,toxic dinoflagellate alexandrium catenella,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P005;P053;P136;P141;P200,2006;2017;2019;2023,"('alexandrium', 'toxic dinoflagellate alexandrium catenella')",1
alexandrium,toxin-producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P058;P070;P095;P098;P139;P205,2015;2023;2025,"('alexandrium', 'toxin-producing dinoflagellates')",1
alexandrium catenella,toxic dinoflagellate alexandrium catenella,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P005;P053;P136;P141;P200,2006;2017;2019;2023,"('alexandrium catenella', 'toxic dinoflagellate alexandrium catenella')",1
alexandrium fundyense,producing dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,10,10,P004;P120;P121;P215;P226,2011;2013;2014;2017;2022,"('alexandrium fundyense', 'producing dinoflagellate')",1
alexandrium minutum,gene copy number,SEMANTIC_CO_OCCURS,GENE_PRESENCE_ABSENCE;PHRASE_TAXON;SPECIES,GENE_PRESENCE_ABSENCE;PHRASE_GENE_MECHANISM;PHRASE_TAXON,10,10,P159;P216;P217,2015;2021,"('alexandrium minutum', 'gene copy number')",1
alexandrium ostenfeldii,saxitoxin,SEMANTIC_CO_OCCURS;SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES;TOXIN,PHRASE_TAXON;TOXIN,10,10,P007;P058;P080;P160;P205,2014;2015;2016,"('alexandrium ostenfeldii', 'saxitoxin')",1
alexandrium spp,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TAXON,10,10,P007;P011;P110;P168;P216,2012;2016;2020;2021;2025,"('alexandrium spp', 'toxin production')",1
alexandrium tamarense,toxic dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P004;P033;P054;P064;P201;P211,2005;2013;2017;2022,"('alexandrium tamarense', 'toxic dinoflagellate')",1
alexandrium tamarense,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,10,10,P042;P047;P087;P090;P189;P194,2006;2010;2014;2016,"('alexandrium tamarense', 'toxin content and composition')",1
alexandrium tamarense,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,10,10,P003;P042;P054;P108;P109;P189;P201,2006;2017;2023,"('alexandrium tamarense', 'toxin contents')",1
biosynthesis gene,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_GENE_MECHANISM,10,10,P003;P005;P009;P074;P077;P097;P124;P142;P169;P214,2008;2014;2020;2021;2022;2023;2024,"('biosynthesis gene', 'saxitoxin')",1
biosynthesis genes,sxta,SEMANTIC_CO_OCCURS,GENE,PHRASE_GENE_MECHANISM,10,10,P001;P002;P007;P010;P013;P077;P082;P097;P115;P215,2014;2016;2020;2021;2022;2024;2025;2026,"('biosynthesis genes', 'sxta')",1
cellular toxin,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,10,10,P038;P054;P086;P099;P107;P108;P109;P185;P201;P214,1994;2006;2007;2014;2016;2017;2022,"('cellular toxin', 'dinoflagellates')",1
cellular toxin,nitrogen,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,PHRASE_ENVIRONMENT;PHRASE_TOXIN_PHENOTYPE,10,10,P038;P099;P107;P108;P109;P110;P185;P214,2006;2007;2012;2014;2016;2022,"('cellular toxin', 'nitrogen')",1
core genes,sxta,SEMANTIC_CO_OCCURS,GENE,PHRASE_GENE_MECHANISM,10,10,P001;P002;P006;P013;P074;P097;P099;P115;P151;P216,2015;2016;2020;2021;2023;2024;2025;2026,"('core genes', 'sxta')",1
cyanobacteria,freshwater cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,10,10,P024;P025;P033;P118;P122;P166;P171;P173;P176;P180,2008;2009;2010;2013;2020;2021;2026,"('cyanobacteria', 'freshwater cyanobacteria')",1
cyanobacteria and dinoflagellates,dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TAXON,10,10,P004;P005;P118;P125;P138;P175;P176;P177,2013;2016;2018;2020;2022;2023,"('cyanobacteria and dinoflagellates', 'dinoflagellates')",1
dinoflagellate gymnodinium,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P038;P055;P185;P202;P222,2003;2015;2022,"('dinoflagellate gymnodinium', 'toxin composition')",1
dinoflagellate gymnodinium catenatum,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TAXON,10,10,P038;P055;P185;P202;P222,2003;2015;2022,"('dinoflagellate gymnodinium catenatum', 'toxin composition')",1
dinoflagellate species,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,10,10,P030;P048;P072;P120;P131;P152;P183;P195;P228;P240,2002;2010;2012;2013;2014;2019;2022;2024,"('dinoflagellate species', 'dinoflagellates')",1
dinoflagellates,dinoflagellates and cyanobacteria,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TAXON,10,10,P010;P084;P099;P104;P124;P132;P140,2008;2014;2016;2020;2023;2025;2026,"('dinoflagellates', 'dinoflagellates and cyanobacteria')",1
dinoflagellates,marine toxins,SEMANTIC_CO_OCCURS,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P057;P149;P172;P174;P182;P204,1992;2007;2015;2023;2026,"('dinoflagellates', 'marine toxins')",1
dinoflagellates,nutrient limitation,SEMANTIC_CO_OCCURS,TAXON_GROUP,ENV_FACTOR;PHRASE_ENVIRONMENT,10,10,P038;P041;P109;P185;P188,1990;2006;2022,"('dinoflagellates', 'nutrient limitation')",1
dinoflagellates,saxitoxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,10,10,P022;P055;P066;P129;P136;P202;P213;P214,2003;2004;2014;2015;2019,"('dinoflagellates', 'saxitoxin analogues')",1
dinoflagellates,toxic species,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P001;P061;P115;P118;P142;P208;P230,2004;2013;2021;2024;2026,"('dinoflagellates', 'toxic species')",1
gene copy,gene copy number,SEMANTIC_CO_OCCURS,GENE_PRESENCE_ABSENCE;PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,10,10,P128;P130;P159;P216;P217,2015;2018;2021,"('gene copy', 'gene copy number')",1
gene expression,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;PHRASE_TOXIN_PHENOTYPE;REGULATION_EXPRESSION,PHRASE_GENE_MECHANISM;PHRASE_TOXIN_PHENOTYPE;REGULATION_EXPRESSION,10,10,P002;P082;P215,2014;2021;2025,"('gene expression', 'saxitoxin biosynthesis')",1
genes involved,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM;PHRASE_TOXIN_PHENOTYPE,10,10,P002;P070;P098;P120;P151,2013;2015;2025,"('genes involved', 'saxitoxin biosynthesis')",1
genus alexandrium,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P042;P058;P134;P189;P205,2006;2015;2022,"('genus alexandrium', 'toxin profile')",1
gymnodinium,sxta,SEMANTIC_CO_OCCURS,GENE;TAXON_GROUP,GENE;PHRASE_GENE_MECHANISM;TAXON_GROUP,10,10,P001;P002;P007;P023;P119;P120;P123;P128,2011;2012;2013;2015;2016;2018;2025;2026,"('gymnodinium', 'sxta')",1
gymnodinium,toxin composition,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE;TOXIN,10,10,P038;P055;P185;P202;P222,2003;2015;2022,"('gymnodinium', 'toxin composition')",1
gymnodinium catenatum,pyrodinium,SEMANTIC_CO_OCCURS,SPECIES;TAXON_GROUP,PHRASE_TAXON;TAXON_GROUP,10,10,P007;P119;P128;P168;P234,2007;2015;2016;2018;2025,"('gymnodinium catenatum', 'pyrodinium')",1
horizontal gene,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;PHRASE_TOXIN_PHENOTYPE,PHRASE_GENE_MECHANISM,10,10,P115;P117;P120;P124;P128,2008;2013;2018;2024,"('horizontal gene', 'saxitoxin biosynthesis')",1
marine dinoflagellate gymnodinium,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P001;P055;P057;P202;P204,2015;2026,"('marine dinoflagellate gymnodinium', 'paralytic shellfish toxins')",1
nutrient limitation,phosphorus,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR;PHRASE_ENVIRONMENT,10,10,P038;P041;P109;P185;P188,1990;2006;2022,"('nutrient limitation', 'phosphorus')",1
paralytic shellfish poisoning,poisoning toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,10,10,P025;P026;P051;P060;P089;P100;P103;P159;P198;P207,2008;2010;2012;2015;2018;2021;2022,"('paralytic shellfish poisoning', 'poisoning toxins')",1
paralytic shellfish poisoning,shellfish poisoning toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,10,10,P025;P026;P051;P060;P089;P100;P103;P159;P198;P207,2008;2010;2012;2015;2018;2021;2022,"('paralytic shellfish poisoning', 'shellfish poisoning toxins')",1
paralytic shellfish poisoning,toxic dinoflagellate alexandrium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,10,10,P053;P054;P064;P074;P116;P142;P169;P200;P201;P211,2005;2006;2017;2022;2023;2024,"('paralytic shellfish poisoning', 'toxic dinoflagellate alexandrium')",1
paralytic shellfish poisoning,toxic dinoflagellates,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,10,10,P003;P084;P116;P142;P146;P154;P169;P182;P236;P240,1999;2002;2007;2017;2022;2023;2024,"('paralytic shellfish poisoning', 'toxic dinoflagellates')",1
paralytic shellfish toxins,produce paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,10,10,P007;P102;P105;P111;P134,2001;2016;2017;2019;2022,"('paralytic shellfish toxins', 'produce paralytic shellfish toxins')",1
paralytic shellfish toxins,toxic algae,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,10,10,P033;P051;P101;P151;P176;P198;P230,2012;2013;2015;2020;2021;2026,"('paralytic shellfish toxins', 'toxic algae')",1
paralytic shellfish toxins,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,10,10,P042;P054;P189;P201;P216,2006;2017;2021,"('paralytic shellfish toxins', 'toxin contents')",1
poisoning toxins,shellfish poisoning toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,10,10,P025;P026;P051;P060;P089;P100;P103;P159;P198;P207,2008;2010;2012;2015;2018;2021;2022,"('poisoning toxins', 'shellfish poisoning toxins')",1
producing dinoflagellates,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,10,P041;P058;P188;P205;P216,1990;2015;2021,"('producing dinoflagellates', 'toxin content')",1
pyrodinium bahamense,pyrodinium bahamense var,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,10,10,P004;P075;P086;P154;P234,1994;2007;2017;2020;2022,"('pyrodinium bahamense', 'pyrodinium bahamense var')",1
pyrodinium bahamense,sxt genes,SEMANTIC_CO_OCCURS;SPECIES_ASSOCIATED_WITH_GENE,GENE;PHRASE_TAXON;SPECIES,PHRASE_GENE_MECHANISM;PHRASE_TAXON;SPECIES,10,10,P119;P128;P168,2015;2018;2025,"('pyrodinium bahamense', 'sxt genes')",1
saxitoxin biosynthesis,toxic species,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,10,10,P001;P115;P130;P142;P151,2015;2021;2024;2026,"('saxitoxin biosynthesis', 'toxic species')",1
saxitoxin biosynthesis,toxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,10,10,P010;P078;P089;P130;P166,1999;2021;2026,"('saxitoxin biosynthesis', 'toxin biosynthesis')",1
sxta,toxin content,GENE_ASSOCIATED_WITH_TOXIN;SEMANTIC_CO_OCCURS,GENE;PHRASE_GENE_MECHANISM;TOXIN,PHRASE_GENE_MECHANISM;PHRASE_TOXIN_PHENOTYPE;TOXIN,10,10,P214;P216;P217,2014;2015;2021,"('sxta', 'toxin content')",1
toxin content,toxin content,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE;TOXIN,10,10,P042;P078;P079;P086;P189,1994;1999;2006;2024,"('toxin content', 'toxin content')",1
toxin production,toxin synthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,10,10,P005;P071;P078;P118;P134;P216,1999;2013;2021;2022;2023;2025,"('toxin production', 'toxin synthesis')",1
alexandrium,psp toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,10,9,P083;P096;P101;P107;P133;P241,2004;2007;2009;2024;2026,"('alexandrium', 'psp toxin production')",1
biosynthesis,core genes,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_GENE_MECHANISM,10,9,P001;P002;P003;P013;P074;P097;P099;P115;P151,2015;2016;2020;2021;2023;2024;2025;2026,"('biosynthesis', 'core genes')",1
conserved,cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,10,8,21076133;22983012;23457475;26568470;27907126;35031458;40449983;41702991,2011.0;2012.0;2013.0;2016.0;2022.0;2025.0;2026.0,"('conserved', 'cyanobacteria')",1
alexandrium tamarense,gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON;SPECIES,10,8,P023;P135;P238,2004;2011;2021,"('alexandrium tamarense', 'gymnodinium catenatum')",1
evolution,sxta,EVOLUTION_GENE_RELATION;SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;GENE,EVOLUTIONARY_PROCESS;GENE;PHRASE_GENE_MECHANISM,10,8,P006;P118;P119;P123;P128;P215,2012;2013;2014;2015;2018;2021,"('evolution', 'sxta')",1
toxin content,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,10,8,P042;P108;P189;P216,2006;2021,"('toxin content', 'toxin contents')",1
alexandrium,alexandrium catenella,SEMANTIC_CO_OCCURS,SPECIES;TAXON_GROUP,SPECIES;TAXON_GROUP,9,9,25421324;26417864;28678186;33875178;33875185;35031458;36689843;38270276;38705616,2014.0;2015.0;2017.0;2021.0;2022.0;2023.0;2024.0,"('alexandrium', 'alexandrium catenella')",1
alexandrium,sxta,SEMANTIC_CO_OCCURS,GENE;TAXON_GROUP,GENE;TAXON_GROUP,9,9,21625593;23335767;25421324;28073499;33298362;35031458;36689843;38705616;40449983,2011.0;2013.0;2014.0;2016.0;2020.0;2022.0;2023.0;2024.0;2025.0,"('alexandrium', 'sxta')",1
alexandrium catenella,cyanobacteria,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,9,9,25421324;26417864;28678186;33875178;33875185;35031458;36689843;38270276;38705616,2014.0;2015.0;2017.0;2021.0;2022.0;2023.0;2024.0,"('alexandrium catenella', 'cyanobacteria')",1
cyanobacteria,gene transfer,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,9,9,18487408;18850059;19331657;21076133;23335767;23966031;38705616;39545400;40209228,2008.0;2009.0;2011.0;2013.0;2024.0;2025.0,"('cyanobacteria', 'gene transfer')",1
cyanobacteria,gymnodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,TAXON_GROUP,9,9,19041661;20714432;23335767;24747603;28604648;32593754;33875178;38270276;40449983,2009.0;2010.0;2013.0;2014.0;2017.0;2020.0;2021.0;2024.0;2025.0,"('cyanobacteria', 'gymnodinium')",1
cyanobacteria,sxt genes,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,9,9,25421324;28073499;29027918;34200983;36326655;36689843;38705616;39003021;40449983,2014.0;2016.0;2017.0;2021.0;2022.0;2023.0;2024.0;2025.0,"('cyanobacteria', 'sxt genes')",1
dcstx,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,9,9,10858510;14733387;20048055;28604648;29705145;30502809;34564635;34940694;40710496,2000.0;2003.0;2010.0;2017.0;2018.0;2021.0;2025.0,"('dcstx', 'saxitoxin')",1
gene transfer,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,9,9,18487408;18850059;19331657;21076133;23335767;23966031;38705616;39545400;40209228,2008.0;2009.0;2011.0;2013.0;2024.0;2025.0,"('gene transfer', 'saxitoxin')",1
gonyautoxins,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,9,9,19632259;20048055;21376073;27130970;27907126;28604648;29705145;30296060;39547124,2010.0;2011.0;2016.0;2017.0;2018.0;2024.0,"('gonyautoxins', 'neosaxitoxin')",1
gonyautoxins,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,9,9,15177951;19632259;19778550;21376073;21556170;28374313;29705145;30296060;35323466,2004.0;2010.0;2011.0;2017.0;2018.0;2022.0,"('gonyautoxins', 'paralytic shellfish toxins')",1
paralytic shellfish toxins,sxta,GENE_ASSOCIATED_WITH_TOXIN,GENE;TOXIN,GENE;TOXIN,9,9,24334673;25421324;26347118;27569199;29705145;30502809;33084210;39003021;41334952,2014.0;2016.0;2018.0;2021.0;2024.0;2025.0,"('paralytic shellfish toxins', 'sxta')",1
phylogeny,saxitoxin,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;TOXIN,EVOLUTIONARY_PROCESS;TOXIN,9,9,10966445;18850059;19118969;19331657;24461713;27007634;27907126;38705616,2000.0;2008.0;2009.0;2013.0;2014.0;2016.0;2024.0,"('phylogeny', 'saxitoxin')",1
saxitoxin,sxt genes,GENE_ASSOCIATED_WITH_TOXIN,GENE;TOXIN,GENE;TOXIN,9,9,28073499;28797629;29027918;34200983;36689843;38705616;39003021;40209228;40449983,2016.0;2017.0;2021.0;2023.0;2024.0;2025.0,"('saxitoxin', 'sxt genes')",1
saxitoxin,sxti,GENE_ASSOCIATED_WITH_TOXIN,GENE;TOXIN,GENE;TOXIN,9,9,24015317;27907126;28073495;28073499;30772567;31936211;38705616;40449983;41702991,2013.0;2016.0;2019.0;2020.0;2024.0;2025.0;2026.0,"('saxitoxin', 'sxti')",1
alexandrium,blooms of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TAXON,9,9,P020;P023;P039;P090;P186;P230,2011;2016;2021;2024;2025,"('alexandrium', 'blooms of alexandrium')",1
alexandrium,growth and toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,9,9,P080;P093;P094;P110;P114,2000;2003;2012;2015;2022,"('alexandrium', 'growth and toxin production')",1
alexandrium,pyrodinium bahamense,SEMANTIC_CO_OCCURS,SPECIES;TAXON_GROUP,PHRASE_TAXON;TAXON_GROUP,9,9,P004;P007;P119;P128;P168,2015;2016;2018;2022;2025,"('alexandrium', 'pyrodinium bahamense')",1
alexandrium,saxitoxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TAXON_GROUP,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,9,9,P009;P012;P088;P133;P216,2004;2014;2020;2021;2023,"('alexandrium', 'saxitoxin production')",1
alexandrium,sxta and sxtg,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM;TAXON_GROUP,PHRASE_GENE_MECHANISM;PHRASE_TAXON,9,9,P002;P005;P013;P077;P099;P214,2014;2016;2020;2022;2023;2025,"('alexandrium', 'sxta and sxtg')",1
