source,source_type,relation,target,target_type,weight,support_documents,first_year,last_year,dataset
alexandrium,DINO_TAXON,semantic_cooccurrence,protoceratium,DINO_TAXON,7,STX_DOC_000059;STX_DOC_000155;STX_DOC_000530;STX_DOC_000557;STX_DOC_000568;STX_DOC_001149;STX_DOC_001713,2012.0,2024.0,dino_all
alexandrium,DINO_TAXON,semantic_cooccurrence,protoceratium_reticulatum,DINO_TAXON,7,STX_DOC_000059;STX_DOC_000155;STX_DOC_000530;STX_DOC_000557;STX_DOC_000568;STX_DOC_001149;STX_DOC_001713,2012.0,2024.0,dino_all
alexandrium,DINO_TAXON,semantic_cooccurrence,pyrodinium,DINO_TAXON,18,STX_DOC_000009;STX_DOC_000017;STX_DOC_000021;STX_DOC_000022;STX_DOC_000026;STX_DOC_000028;STX_DOC_000044;STX_DOC_000067;STX_DOC_000100;STX_DOC_000126;STX_DOC_000225;STX_DOC_000269;STX_DOC_000293;STX_DOC_000374;STX_DOC_000380;STX_DOC_000381;STX_DOC_000664;STX_DOC_000828,2006.0,2025.0,dino_all
alexandrium,DINO_TAXON,semantic_cooccurrence,pyrodinium_bahamense,DINO_TAXON,12,STX_DOC_000021;STX_DOC_000022;STX_DOC_000026;STX_DOC_000028;STX_DOC_000044;STX_DOC_000067;STX_DOC_000100;STX_DOC_000269;STX_DOC_000293;STX_DOC_000374;STX_DOC_000664;STX_DOC_000828,2006.0,2025.0,dino_all
alexandrium,DINO_TAXON,semantic_cooccurrence,salinity,ENV_FACTOR,29,STX_DOC_000013;STX_DOC_000056;STX_DOC_000062;STX_DOC_000102;STX_DOC_000117;STX_DOC_000125;STX_DOC_000133;STX_DOC_000148;STX_DOC_000165;STX_DOC_000175;STX_DOC_000179;STX_DOC_000336;STX_DOC_000345;STX_DOC_000411;STX_DOC_000415;STX_DOC_000465;STX_DOC_000535;STX_DOC_000558;STX_DOC_000567;STX_DOC_000572;STX_DOC_000639;STX_DOC_000667;STX_DOC_000679;STX_DOC_000709;STX_DOC_000777;STX_DOC_000892;STX_DOC_001002;STX_DOC_001082;STX_DOC_001730,1996.0,2026.0,dino_all
alexandrium,DINO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,49,STX_DOC_000033;STX_DOC_000047;STX_DOC_000074;STX_DOC_000089;STX_DOC_000098;STX_DOC_000102;STX_DOC_000117;STX_DOC_000125;STX_DOC_000132;STX_DOC_000133;STX_DOC_000134;STX_DOC_000165;STX_DOC_000175;STX_DOC_000179;STX_DOC_000213;STX_DOC_000219;STX_DOC_000279;STX_DOC_000282;STX_DOC_000294;STX_DOC_000295;STX_DOC_000300;STX_DOC_000345;STX_DOC_000374;STX_DOC_000401;STX_DOC_000408;STX_DOC_000411;STX_DOC_000437;STX_DOC_000442;STX_DOC_000457;STX_DOC_000458;STX_DOC_000530;STX_DOC_000535;STX_DOC_000553;STX_DOC_000558;STX_DOC_000567;STX_DOC_000613;STX_DOC_000639;STX_DOC_000667;STX_DOC_000679;STX_DOC_000709;STX_DOC_000864;STX_DOC_000892;STX_DOC_000973;STX_DOC_000975;STX_DOC_001002;STX_DOC_001034;STX_DOC_001114;STX_DOC_001149;STX_DOC_001730,1998.0,2026.0,dino_all
alexandrium,DINO_TAXON,semantic_cooccurrence,warming,ENV_FACTOR,8,STX_DOC_000065;STX_DOC_000125;STX_DOC_000132;STX_DOC_000199;STX_DOC_000613;STX_DOC_000642;STX_DOC_000800;STX_DOC_000831,2014.0,2026.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,75,STX_DOC_000001;STX_DOC_000002;STX_DOC_000003;STX_DOC_000004;STX_DOC_000005;STX_DOC_000012;STX_DOC_000019;STX_DOC_000020;STX_DOC_000021;STX_DOC_000022;STX_DOC_000023;STX_DOC_000024;STX_DOC_000025;STX_DOC_000026;STX_DOC_000027;STX_DOC_000028;STX_DOC_000033;STX_DOC_000034;STX_DOC_000037;STX_DOC_000040;STX_DOC_000044;STX_DOC_000047;STX_DOC_000050;STX_DOC_000052;STX_DOC_000056;STX_DOC_000058;STX_DOC_000067;STX_DOC_000070;STX_DOC_000074;STX_DOC_000086;STX_DOC_000088;STX_DOC_000089;STX_DOC_000093;STX_DOC_000098;STX_DOC_000101;STX_DOC_000102;STX_DOC_000105;STX_DOC_000106;STX_DOC_000110;STX_DOC_000113;STX_DOC_000122;STX_DOC_000133;STX_DOC_000134;STX_DOC_000160;STX_DOC_000184;STX_DOC_000240;STX_DOC_000241;STX_DOC_000242;STX_DOC_000243;STX_DOC_000244;STX_DOC_000251;STX_DOC_000258;STX_DOC_000273;STX_DOC_000275;STX_DOC_000300;STX_DOC_000322;STX_DOC_000329;STX_DOC_000336;STX_DOC_000357;STX_DOC_000359;STX_DOC_000380;STX_DOC_000401;STX_DOC_000415;STX_DOC_000418;STX_DOC_000450;STX_DOC_000452;STX_DOC_000469;STX_DOC_000482;STX_DOC_000497;STX_DOC_000616;STX_DOC_000831;STX_DOC_000906;STX_DOC_000983;STX_DOC_001025;STX_DOC_001729,1992.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,bloom_dynamics,BIOLOGICAL_PROCESS,2,STX_DOC_001094;STX_DOC_001720,1997.0,2022.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,cyst_formation,BIOLOGICAL_PROCESS,2,STX_DOC_000451;STX_DOC_001708,2025.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,differential_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000364,2020.0,2020.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,environmental_regulation,BIOLOGICAL_PROCESS,1,STX_DOC_000219,2010.0,2010.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,evolution,BIOLOGICAL_PROCESS,13,STX_DOC_000004;STX_DOC_000028;STX_DOC_000067;STX_DOC_000081;STX_DOC_000093;STX_DOC_000140;STX_DOC_000184;STX_DOC_000250;STX_DOC_000325;STX_DOC_000381;STX_DOC_000607;STX_DOC_000645;STX_DOC_000826,2003.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,55,STX_DOC_000001;STX_DOC_000002;STX_DOC_000004;STX_DOC_000005;STX_DOC_000012;STX_DOC_000019;STX_DOC_000024;STX_DOC_000025;STX_DOC_000026;STX_DOC_000040;STX_DOC_000048;STX_DOC_000056;STX_DOC_000058;STX_DOC_000077;STX_DOC_000086;STX_DOC_000089;STX_DOC_000093;STX_DOC_000106;STX_DOC_000110;STX_DOC_000113;STX_DOC_000134;STX_DOC_000160;STX_DOC_000184;STX_DOC_000236;STX_DOC_000240;STX_DOC_000241;STX_DOC_000311;STX_DOC_000325;STX_DOC_000329;STX_DOC_000357;STX_DOC_000359;STX_DOC_000364;STX_DOC_000385;STX_DOC_000414;STX_DOC_000423;STX_DOC_000435;STX_DOC_000452;STX_DOC_000484;STX_DOC_000541;STX_DOC_000583;STX_DOC_000584;STX_DOC_000613;STX_DOC_000645;STX_DOC_000713;STX_DOC_000718;STX_DOC_000731;STX_DOC_000734;STX_DOC_000831;STX_DOC_000909;STX_DOC_000941;STX_DOC_000955;STX_DOC_001041;STX_DOC_001058;STX_DOC_001162;STX_DOC_001308,2005.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,gene_duplication,BIOLOGICAL_PROCESS,2,STX_DOC_000028;STX_DOC_000831,2014.0,2015.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,20,STX_DOC_000002;STX_DOC_000004;STX_DOC_000024;STX_DOC_000048;STX_DOC_000089;STX_DOC_000093;STX_DOC_000110;STX_DOC_000134;STX_DOC_000184;STX_DOC_000325;STX_DOC_000364;STX_DOC_000385;STX_DOC_000435;STX_DOC_000613;STX_DOC_000645;STX_DOC_000731;STX_DOC_000941;STX_DOC_001041;STX_DOC_001058;STX_DOC_001308,2007.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,16,STX_DOC_000053;STX_DOC_000088;STX_DOC_000263;STX_DOC_000307;STX_DOC_000329;STX_DOC_000442;STX_DOC_000640;STX_DOC_000642;STX_DOC_000738;STX_DOC_000800;STX_DOC_000807;STX_DOC_000814;STX_DOC_000942;STX_DOC_001149;STX_DOC_001202;STX_DOC_001721,1997.0,2024.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,horizontal_gene_transfer,BIOLOGICAL_PROCESS,4,STX_DOC_000001;STX_DOC_000004;STX_DOC_000052;STX_DOC_000067,2013.0,2024.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,28,STX_DOC_000001;STX_DOC_000002;STX_DOC_000003;STX_DOC_000022;STX_DOC_000034;STX_DOC_000052;STX_DOC_000067;STX_DOC_000135;STX_DOC_000158;STX_DOC_000169;STX_DOC_000180;STX_DOC_000187;STX_DOC_000211;STX_DOC_000309;STX_DOC_000325;STX_DOC_000331;STX_DOC_000381;STX_DOC_000485;STX_DOC_000583;STX_DOC_000584;STX_DOC_000663;STX_DOC_000718;STX_DOC_000794;STX_DOC_000829;STX_DOC_001090;STX_DOC_001320;STX_DOC_001711;STX_DOC_001730,2001.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,14,STX_DOC_000001;STX_DOC_000022;STX_DOC_000028;STX_DOC_000133;STX_DOC_000140;STX_DOC_000158;STX_DOC_000211;STX_DOC_000227;STX_DOC_000380;STX_DOC_000381;STX_DOC_000429;STX_DOC_000562;STX_DOC_000967;STX_DOC_001730,2003.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,polyketide_synthase,BIOLOGICAL_PROCESS,1,STX_DOC_000485,2015.0,2015.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,33,STX_DOC_000019;STX_DOC_000048;STX_DOC_000058;STX_DOC_000063;STX_DOC_000086;STX_DOC_000089;STX_DOC_000093;STX_DOC_000102;STX_DOC_000106;STX_DOC_000126;STX_DOC_000133;STX_DOC_000134;STX_DOC_000160;STX_DOC_000181;STX_DOC_000184;STX_DOC_000219;STX_DOC_000236;STX_DOC_000275;STX_DOC_000300;STX_DOC_000311;STX_DOC_000325;STX_DOC_000370;STX_DOC_000385;STX_DOC_000435;STX_DOC_000450;STX_DOC_000452;STX_DOC_000497;STX_DOC_000541;STX_DOC_000565;STX_DOC_000713;STX_DOC_000939;STX_DOC_001283;STX_DOC_001742,1994.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,resting_cyst,BIOLOGICAL_PROCESS,2,STX_DOC_000347;STX_DOC_000983,1992.0,1996.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,29,STX_DOC_000001;STX_DOC_000002;STX_DOC_000020;STX_DOC_000022;STX_DOC_000023;STX_DOC_000026;STX_DOC_000027;STX_DOC_000028;STX_DOC_000034;STX_DOC_000037;STX_DOC_000044;STX_DOC_000047;STX_DOC_000052;STX_DOC_000070;STX_DOC_000074;STX_DOC_000093;STX_DOC_000098;STX_DOC_000101;STX_DOC_000106;STX_DOC_000110;STX_DOC_000122;STX_DOC_000244;STX_DOC_000258;STX_DOC_000300;STX_DOC_000357;STX_DOC_000359;STX_DOC_000380;STX_DOC_000401;STX_DOC_000837,1998.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,149,STX_DOC_000005;STX_DOC_000009;STX_DOC_000017;STX_DOC_000021;STX_DOC_000023;STX_DOC_000033;STX_DOC_000035;STX_DOC_000036;STX_DOC_000050;STX_DOC_000056;STX_DOC_000059;STX_DOC_000062;STX_DOC_000074;STX_DOC_000077;STX_DOC_000078;STX_DOC_000081;STX_DOC_000086;STX_DOC_000089;STX_DOC_000098;STX_DOC_000102;STX_DOC_000106;STX_DOC_000120;STX_DOC_000123;STX_DOC_000125;STX_DOC_000127;STX_DOC_000129;STX_DOC_000133;STX_DOC_000134;STX_DOC_000135;STX_DOC_000140;STX_DOC_000147;STX_DOC_000149;STX_DOC_000150;STX_DOC_000158;STX_DOC_000169;STX_DOC_000175;STX_DOC_000179;STX_DOC_000181;STX_DOC_000187;STX_DOC_000189;STX_DOC_000193;STX_DOC_000194;STX_DOC_000196;STX_DOC_000204;STX_DOC_000215;STX_DOC_000219;STX_DOC_000227;STX_DOC_000250;STX_DOC_000253;STX_DOC_000264;STX_DOC_000269;STX_DOC_000282;STX_DOC_000293;STX_DOC_000294;STX_DOC_000295;STX_DOC_000296;STX_DOC_000300;STX_DOC_000309;STX_DOC_000327;STX_DOC_000331;STX_DOC_000332;STX_DOC_000334;STX_DOC_000345;STX_DOC_000347;STX_DOC_000350;STX_DOC_000354;STX_DOC_000370;STX_DOC_000371;STX_DOC_000375;STX_DOC_000399;STX_DOC_000408;STX_DOC_000412;STX_DOC_000418;STX_DOC_000430;STX_DOC_000433;STX_DOC_000447;STX_DOC_000450;STX_DOC_000451;STX_DOC_000465;STX_DOC_000485;STX_DOC_000487;STX_DOC_000497;STX_DOC_000501;STX_DOC_000502;STX_DOC_000505;STX_DOC_000508;STX_DOC_000518;STX_DOC_000533;STX_DOC_000558;STX_DOC_000561;STX_DOC_000568;STX_DOC_000571;STX_DOC_000572;STX_DOC_000588;STX_DOC_000589;STX_DOC_000590;STX_DOC_000613;STX_DOC_000616;STX_DOC_000640;STX_DOC_000642;STX_DOC_000660;STX_DOC_000667;STX_DOC_000670;STX_DOC_000671;STX_DOC_000672;STX_DOC_000674;STX_DOC_000675;STX_DOC_000677;STX_DOC_000679;STX_DOC_000698;STX_DOC_000702;STX_DOC_000709;STX_DOC_000737;STX_DOC_000741;STX_DOC_000761;STX_DOC_000765;STX_DOC_000787;STX_DOC_000794;STX_DOC_000820;STX_DOC_000841;STX_DOC_000870;STX_DOC_000937;STX_DOC_000939;STX_DOC_000958;STX_DOC_000964;STX_DOC_000972;STX_DOC_001002;STX_DOC_001029;STX_DOC_001035;STX_DOC_001047;STX_DOC_001080;STX_DOC_001093;STX_DOC_001114;STX_DOC_001129;STX_DOC_001148;STX_DOC_001173;STX_DOC_001198;STX_DOC_001248;STX_DOC_001255;STX_DOC_001283;STX_DOC_001708;STX_DOC_001713;STX_DOC_001728;STX_DOC_001730;STX_DOC_001733;STX_DOC_001734;STX_DOC_001736;STX_DOC_001744;STX_DOC_001749,1990.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,21,STX_DOC_000020;STX_DOC_000034;STX_DOC_000040;STX_DOC_000058;STX_DOC_000074;STX_DOC_000086;STX_DOC_000098;STX_DOC_000106;STX_DOC_000110;STX_DOC_000113;STX_DOC_000160;STX_DOC_000240;STX_DOC_000241;STX_DOC_000242;STX_DOC_000322;STX_DOC_000329;STX_DOC_000336;STX_DOC_000418;STX_DOC_000497;STX_DOC_000616;STX_DOC_001729,1999.0,2024.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,82,STX_DOC_000004;STX_DOC_000012;STX_DOC_000019;STX_DOC_000021;STX_DOC_000024;STX_DOC_000047;STX_DOC_000048;STX_DOC_000056;STX_DOC_000062;STX_DOC_000074;STX_DOC_000077;STX_DOC_000083;STX_DOC_000086;STX_DOC_000098;STX_DOC_000100;STX_DOC_000108;STX_DOC_000120;STX_DOC_000122;STX_DOC_000125;STX_DOC_000135;STX_DOC_000152;STX_DOC_000184;STX_DOC_000187;STX_DOC_000189;STX_DOC_000236;STX_DOC_000243;STX_DOC_000251;STX_DOC_000289;STX_DOC_000300;STX_DOC_000327;STX_DOC_000340;STX_DOC_000341;STX_DOC_000343;STX_DOC_000345;STX_DOC_000351;STX_DOC_000354;STX_DOC_000381;STX_DOC_000385;STX_DOC_000403;STX_DOC_000415;STX_DOC_000418;STX_DOC_000423;STX_DOC_000436;STX_DOC_000437;STX_DOC_000450;STX_DOC_000451;STX_DOC_000455;STX_DOC_000457;STX_DOC_000458;STX_DOC_000497;STX_DOC_000545;STX_DOC_000565;STX_DOC_000571;STX_DOC_000572;STX_DOC_000588;STX_DOC_000589;STX_DOC_000667;STX_DOC_000674;STX_DOC_000714;STX_DOC_000759;STX_DOC_000777;STX_DOC_000841;STX_DOC_000872;STX_DOC_000906;STX_DOC_000913;STX_DOC_000964;STX_DOC_000979;STX_DOC_001046;STX_DOC_001047;STX_DOC_001073;STX_DOC_001114;STX_DOC_001159;STX_DOC_001181;STX_DOC_001225;STX_DOC_001256;STX_DOC_001308;STX_DOC_001707;STX_DOC_001708;STX_DOC_001733;STX_DOC_001741;STX_DOC_001744;STX_DOC_001746,1988.0,2026.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,transcription,BIOLOGICAL_PROCESS,8,STX_DOC_000056;STX_DOC_000089;STX_DOC_000093;STX_DOC_000133;STX_DOC_000643;STX_DOC_000731;STX_DOC_000835;STX_DOC_000909,2013.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,20,STX_DOC_000001;STX_DOC_000002;STX_DOC_000020;STX_DOC_000027;STX_DOC_000033;STX_DOC_000040;STX_DOC_000108;STX_DOC_000110;STX_DOC_000181;STX_DOC_000186;STX_DOC_000242;STX_DOC_000370;STX_DOC_000435;STX_DOC_000565;STX_DOC_000640;STX_DOC_000826;STX_DOC_000831;STX_DOC_000909;STX_DOC_000941;STX_DOC_001236,2009.0,2025.0,dino_all
alexandrium,DINO_TAXON,taxon_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,21,STX_DOC_000002;STX_DOC_000012;STX_DOC_000019;STX_DOC_000086;STX_DOC_000110;STX_DOC_000181;STX_DOC_000184;STX_DOC_000242;STX_DOC_000275;STX_DOC_000370;STX_DOC_000414;STX_DOC_000435;STX_DOC_000450;STX_DOC_000565;STX_DOC_000618;STX_DOC_000640;STX_DOC_000713;STX_DOC_000909;STX_DOC_000939;STX_DOC_001041;STX_DOC_001729,2009.0,2025.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,1,STX_DOC_000033,2023.0,2023.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,cyanobacteria,CYANO_TAXON,1,STX_DOC_000033,2023.0,2023.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,elisa,DETECTION_METHOD,1,STX_DOC_001114,2024.0,2024.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,1,STX_DOC_000033,2023.0,2023.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,2,STX_DOC_000864;STX_DOC_001114,2003.0,2024.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,2,STX_DOC_000793;STX_DOC_000864,2003.0,2023.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,2,STX_DOC_000033;STX_DOC_001114,2023.0,2024.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,2,STX_DOC_000864;STX_DOC_001114,2003.0,2024.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,nutrients,ENV_FACTOR,1,STX_DOC_001114,2024.0,2024.0,dino_all
alexandrium_affine,DINO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,3,STX_DOC_000033;STX_DOC_000864;STX_DOC_001114,2003.0,2024.0,dino_all
alexandrium_affine,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000033,2023.0,2023.0,dino_all
alexandrium_affine,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,2,STX_DOC_000033;STX_DOC_001114,2023.0,2024.0,dino_all
alexandrium_affine,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,1,STX_DOC_001114,2024.0,2024.0,dino_all
alexandrium_affine,DINO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,1,STX_DOC_000033,2023.0,2023.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,alexandrium_fundyense,DINO_TAXON,1,STX_DOC_000093,2014.0,2014.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,alexandrium_minutum,DINO_TAXON,2,STX_DOC_000180;STX_DOC_000351,1988.0,2017.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,alexandrium_ostenfeldii,DINO_TAXON,2,STX_DOC_000155;STX_DOC_000180,2017.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,alexandrium_pacificum,DINO_TAXON,1,STX_DOC_001721,2022.0,2022.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,alexandrium_tamarense,DINO_TAXON,7,STX_DOC_000053;STX_DOC_000180;STX_DOC_000219;STX_DOC_000699;STX_DOC_000758;STX_DOC_000949;STX_DOC_001730,2002.0,2020.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,alexandrium_tamiyavanichii,DINO_TAXON,1,STX_DOC_000741,2008.0,2008.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,biosensor,DETECTION_METHOD,1,STX_DOC_000942,2013.0,2013.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,32,STX_DOC_000013;STX_DOC_000053;STX_DOC_000103;STX_DOC_000174;STX_DOC_000175;STX_DOC_000215;STX_DOC_000246;STX_DOC_000263;STX_DOC_000264;STX_DOC_000304;STX_DOC_000397;STX_DOC_000407;STX_DOC_000412;STX_DOC_000423;STX_DOC_000455;STX_DOC_000532;STX_DOC_000536;STX_DOC_000608;STX_DOC_000704;STX_DOC_000709;STX_DOC_000714;STX_DOC_000758;STX_DOC_000761;STX_DOC_000787;STX_DOC_000891;STX_DOC_000894;STX_DOC_000918;STX_DOC_000942;STX_DOC_000949;STX_DOC_001720;STX_DOC_001721;STX_DOC_001728,2001.0,2025.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,3,STX_DOC_000065;STX_DOC_000536;STX_DOC_001721,2021.0,2022.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,cyanobacteria,CYANO_TAXON,6,STX_DOC_000034;STX_DOC_000037;STX_DOC_000040;STX_DOC_000242;STX_DOC_000275;STX_DOC_000322,2013.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,cyanobacterial,CYANO_TAXON,1,STX_DOC_000040,2014.0,2014.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,cyanobacterium,CYANO_TAXON,1,STX_DOC_000037,2024.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,dolichospermum,CYANO_TAXON,1,STX_DOC_000037,2024.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,gymnodinium,DINO_TAXON,6,STX_DOC_000037;STX_DOC_000053;STX_DOC_000059;STX_DOC_000351;STX_DOC_000672;STX_DOC_001721,1988.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,gymnodinium_catenatum,DINO_TAXON,6,STX_DOC_000037;STX_DOC_000053;STX_DOC_000059;STX_DOC_000351;STX_DOC_000672;STX_DOC_001721,1988.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,6,STX_DOC_000053;STX_DOC_000263;STX_DOC_000407;STX_DOC_000412;STX_DOC_000942;STX_DOC_001721,2011.0,2023.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,8,STX_DOC_000095;STX_DOC_000107;STX_DOC_000155;STX_DOC_000351;STX_DOC_000588;STX_DOC_000589;STX_DOC_000741;STX_DOC_000787,1988.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,irradiance,ENV_FACTOR,1,STX_DOC_000165,2013.0,2013.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,1,STX_DOC_001720,2022.0,2022.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,1,STX_DOC_001720,2022.0,2022.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,6,STX_DOC_000040;STX_DOC_000088;STX_DOC_000180;STX_DOC_000407;STX_DOC_000418;STX_DOC_000423,2014.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,4,STX_DOC_000025;STX_DOC_000267;STX_DOC_000322;STX_DOC_001724,2013.0,2023.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,4,STX_DOC_000107;STX_DOC_000304;STX_DOC_000588;STX_DOC_000589,2003.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,6,STX_DOC_000025;STX_DOC_000160;STX_DOC_000219;STX_DOC_000267;STX_DOC_001724;STX_DOC_001728,2010.0,2023.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,nitrogen,ENV_FACTOR,9,STX_DOC_000025;STX_DOC_000058;STX_DOC_000160;STX_DOC_000267;STX_DOC_000452;STX_DOC_000545;STX_DOC_000841;STX_DOC_001724;STX_DOC_001728,2012.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,11,STX_DOC_000013;STX_DOC_000165;STX_DOC_000263;STX_DOC_000423;STX_DOC_000455;STX_DOC_000545;STX_DOC_000583;STX_DOC_000584;STX_DOC_000709;STX_DOC_000841;STX_DOC_001728,2005.0,2022.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,nutrients,ENV_FACTOR,5,STX_DOC_000423;STX_DOC_000583;STX_DOC_000584;STX_DOC_000841;STX_DOC_001721,2005.0,2022.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,ocean_warming,ENV_FACTOR,1,STX_DOC_000132,2026.0,2026.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,phosphate,ENV_FACTOR,1,STX_DOC_000418,2020.0,2020.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,phosphorus,ENV_FACTOR,2,STX_DOC_000841;STX_DOC_001181,2006.0,2012.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,protoceratium,DINO_TAXON,3,STX_DOC_000059;STX_DOC_000155;STX_DOC_000530,2018.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,protoceratium_reticulatum,DINO_TAXON,3,STX_DOC_000059;STX_DOC_000155;STX_DOC_000530,2018.0,2024.0,dino_all
alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,pyrodinium,DINO_TAXON,1,STX_DOC_000828,2015.0,2015.0,dino_all
