source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key
OpenAlex,,10.1002/9783527801718.ch11,2018.0,"Guanidinium Toxins: Natural Biogenic Origin, Chemistry, Biosynthesis, and Biotechnological Applications","Neurotoxins belonging to the group of saxitoxin (STX) and tetrodotoxin (TTX) analogs are guanidinium alkaloids that share a common high affinity and ion flux blockage capacity for voltage-gated sodium ion channels (NaV). Members of the STX group, also known as paralytic shellfish toxins (PST), are produced among three genera of marine dinoflagellates and several genera of phylogenetically distant and primarily freshwater filamentous cyanobacteria. The origin of the biosynthetic genes in dinoflagellates remains controversial and may represent single or multiple horizontal gene transfer (HGT) events from progenitor non-photosynthetic bacteria and/or cyanobacteria. The TTXs occur primarily among marine puffer fish and a host of terrestrial amphibians. The biosynthetic pathway has not been completely elucidated and the origin of tetrodotoxicity, including the syndrome puffer fish poisoning (PFP) in human seafood consumers, remains somewhat enigmatic. Although symbiotic bacteria are most often invoked as the source of TTX in macrofauna, endogenous biosynthesis independent of bacteria cannot be excluded. Integration of knowledge on the biogenic origins, linked to heterogeneity of the biogeographical and phylogenetic distribution of these respective toxin groups, provides the basis for rational inferences and reasonable speculation about the functional role in aquatic and terrestrial ecosystems. Recent identification of the biosynthetic genes for STX analogs in both cyanobacteria and dinoflagellates has yielded insights into biosynthetic mechanisms of toxin heterogeneity among strains and the evolutionary origins of their respective elements of the toxin gene clusters. Although it is not fully understood how or why these molecules are produced in nature, development of improved detection methods will make possible the discovery of new sources and analogs. Once genetic mechanisms for toxin biosynthesis are fully incorporated with modeling of receptor binding interactions and the structural–functional affinities of the ion channels, this will facilitate further biotechnological exploitation of these exquisite bioactive compounds and point the way toward future development of pharmaceuticals and therapeutic applications.",Blue Biotechnology,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W2808565981,,10.1002/9783527801718.ch11,,guanidinium toxins natural biogenic origin chemistry biosynthesis and biotechnological applications,doi:10.1002/9783527801718.ch11
CrossRef,,10.1002/9783527824908.ch12,2021.0,Product Export in Cyanobacteria,,Cyanobacteria Biotechnology,cyanobacteria sxtG,cyanobacteria_stx,,,10.1002/9783527824908.ch12,,product export in cyanobacteria,doi:10.1002/9783527824908.ch12
CrossRef,,10.1002/ange.201102494,2011.0,"A Synthetic Route to the Saxitoxin Skeleton: Synthesis of Decarbamoyl α‐Saxitoxinol, an Analogue of Saxitoxin Produced by the Cyanobacterium <i>Lyngbya wollei</i>",,Angewandte Chemie,cyanobacterial saxitoxin,cyanobacteria_stx,,,10.1002/ange.201102494,,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/ange.201102494
CrossRef,,10.1002/ange.201102494,2011.0,"A Synthetic Route to the Saxitoxin Skeleton: Synthesis of Decarbamoyl α‐Saxitoxinol, an Analogue of Saxitoxin Produced by the Cyanobacterium <i>Lyngbya wollei</i>",,Angewandte Chemie,Raphidiopsis saxitoxin,cyanobacteria_stx,,,10.1002/ange.201102494,,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/ange.201102494
CrossRef,,10.1002/ange.201102494,2011.0,"A Synthetic Route to the Saxitoxin Skeleton: Synthesis of Decarbamoyl α‐Saxitoxinol, an Analogue of Saxitoxin Produced by the Cyanobacterium <i>Lyngbya wollei</i>",,Angewandte Chemie,Aphanizomenon saxitoxin,cyanobacteria_stx,,,10.1002/ange.201102494,,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/ange.201102494
CrossRef,,10.1002/ange.201102494,2011.0,"A Synthetic Route to the Saxitoxin Skeleton: Synthesis of Decarbamoyl α‐Saxitoxinol, an Analogue of Saxitoxin Produced by the Cyanobacterium <i>Lyngbya wollei</i>",,Angewandte Chemie,Dolichospermum saxitoxin,cyanobacteria_stx,,,10.1002/ange.201102494,,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/ange.201102494
CrossRef,,10.1002/ange.201102494,2011.0,"A Synthetic Route to the Saxitoxin Skeleton: Synthesis of Decarbamoyl α‐Saxitoxinol, an Analogue of Saxitoxin Produced by the Cyanobacterium <i>Lyngbya wollei</i>",,Angewandte Chemie,Cylindrospermopsis saxitoxin,cyanobacteria_stx,,,10.1002/ange.201102494,,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/ange.201102494
CrossRef,,10.1002/anie.201102494,2011.0,"A Synthetic Route to the Saxitoxin Skeleton: Synthesis of Decarbamoyl α‐Saxitoxinol, an Analogue of Saxitoxin Produced by the Cyanobacterium <i>Lyngbya wollei</i>",,Angewandte Chemie International Edition,cyanobacterial saxitoxin,cyanobacteria_stx,,,10.1002/anie.201102494,,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/anie.201102494
CrossRef,,10.1002/anie.201102494,2011.0,"A Synthetic Route to the Saxitoxin Skeleton: Synthesis of Decarbamoyl α‐Saxitoxinol, an Analogue of Saxitoxin Produced by the Cyanobacterium <i>Lyngbya wollei</i>",,Angewandte Chemie International Edition,Raphidiopsis saxitoxin,cyanobacteria_stx,,,10.1002/anie.201102494,,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/anie.201102494
CrossRef,,10.1002/anie.201102494,2011.0,"A Synthetic Route to the Saxitoxin Skeleton: Synthesis of Decarbamoyl α‐Saxitoxinol, an Analogue of Saxitoxin Produced by the Cyanobacterium <i>Lyngbya wollei</i>",,Angewandte Chemie International Edition,Dolichospermum saxitoxin,cyanobacteria_stx,,,10.1002/anie.201102494,,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/anie.201102494
PubMed,21688378.0,10.1002/anie.201102494,2011.0,"A synthetic route to the saxitoxin skeleton: synthesis of decarbamoyl α-saxitoxinol, an analogue of saxitoxin produced by the cyanobacterium Lyngbya wollei.",,Angewandte Chemie (International ed. in English),saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1002/anie.201102494,21688378.0,a synthetic route to the saxitoxin skeleton synthesis of decarbamoyl saxitoxinol an analogue of saxitoxin produced by the cyanobacterium lyngbya wollei,doi:10.1002/anie.201102494
PubMed,28370934.0,10.1002/anie.201612461,2017.0,Synthesis and Identification of Key Biosynthetic Intermediates for the Formation of the Tricyclic Skeleton of Saxitoxin.,"Saxitoxin (STX) and its analogues are potent voltage-gated sodium channel blockers biosynthesized by freshwater cyanobacteria and marine dinoflagellates. We previously identified genetically predicted biosynthetic intermediates of STX at early stages, Int-A' and Int-C'2, in these microorganisms. However, the mechanism to form the tricyclic skeleton of STX was unknown. To solve this problem, we screened for unidentified intermediates by analyzing the results from previous incorporation experiments with <sup>15</sup> N-labeled Int-C'2. The presence of monohydroxy-Int-C'2 and possibly Int-E' was suggested, and 11-hydroxy-Int-C'2 and Int-E' were identified from synthesized standards and LC-MS. Furthermore, we observed that the hydroxy group at C11 of 11-hydroxy-Int-C'2 was slowly replaced by CD<sub>3</sub> O in CD<sub>3</sub> OD. Based on this characteristic reactivity, we propose a possible mechanism to form the tricyclic skeleton of STX via a bicyclic intermediate from 11-hydroxy-Int-C'2.",Angewandte Chemie (International ed. in English),saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1002/anie.201612461,28370934.0,synthesis and identification of key biosynthetic intermediates for the formation of the tricyclic skeleton of saxitoxin,doi:10.1002/anie.201612461
OpenAlex,,10.1002/asia.202400834,2024.0,Synthesis of Saxitoxin Biosynthetic Intermediates: Reveal the Mechanism for Formation of its Tricyclic Skeleton in Biosynthesis,"The synthesis and biosynthesis of the complex saxitoxin (STX) structure have garnered significant interest. Previously, we hypothesized that the tricyclic skeleton of STX originates from the monocyclic precursor 11-hydroxy-IntC'2 during biosynthesis, although direct evidence has been lacking. In this study, we identified conditions to synthesize a proposed tricyclic biosynthetic intermediate, 12,12-dideoxy-decarbamoyloxySTX (dd-doSTX), along with its 6-epimer (6-epi-dd-doSTX) and a bicyclic compound, in a single step from di-Boc protected 11-hydroxy-IntC'2. The reaction mechanism involves successive aza-Michael addition of a guanidino amine to the conjugated olefin. Notably, both dd-doSTX and 6-epi-dd-doSTX were detected in a toxin-producing cyanobacterium, suggesting that the biosynthetic enzymes may generate these compounds via similar mechanisms.",Chemistry - An Asian Journal,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W4402711389,,10.1002/asia.202400834,,synthesis of saxitoxin biosynthetic intermediates reveal the mechanism for formation of its tricyclic skeleton in biosynthesis,doi:10.1002/asia.202400834
OpenAlex,,10.1002/asia.202400834,2024.0,Synthesis of Saxitoxin Biosynthetic Intermediates: Reveal the Mechanism for Formation of its Tricyclic Skeleton in Biosynthesis,"The synthesis and biosynthesis of the complex saxitoxin (STX) structure have garnered significant interest. Previously, we hypothesized that the tricyclic skeleton of STX originates from the monocyclic precursor 11-hydroxy-IntC'2 during biosynthesis, although direct evidence has been lacking. In this study, we identified conditions to synthesize a proposed tricyclic biosynthetic intermediate, 12,12-dideoxy-decarbamoyloxySTX (dd-doSTX), along with its 6-epimer (6-epi-dd-doSTX) and a bicyclic compound, in a single step from di-Boc protected 11-hydroxy-IntC'2. The reaction mechanism involves successive aza-Michael addition of a guanidino amine to the conjugated olefin. Notably, both dd-doSTX and 6-epi-dd-doSTX were detected in a toxin-producing cyanobacterium, suggesting that the biosynthetic enzymes may generate these compounds via similar mechanisms.",Chemistry - An Asian Journal,cyanobacteria sxtG,cyanobacteria_stx,https://openalex.org/W4402711389,,10.1002/asia.202400834,,synthesis of saxitoxin biosynthetic intermediates reveal the mechanism for formation of its tricyclic skeleton in biosynthesis,doi:10.1002/asia.202400834
PubMed,39305001.0,10.1002/asia.202400834,2024.0,Synthesis of Saxitoxin Biosynthetic Intermediates: Reveal the Mechanism for Formation of its Tricyclic Skeleton in Biosynthesis.,"The synthesis and biosynthesis of the complex saxitoxin (STX) structure have garnered significant interest. Previously, we hypothesized that the tricyclic skeleton of STX originates from the monocyclic precursor 11-hydroxy-IntC'2 during biosynthesis, although direct evidence has been lacking. In this study, we identified conditions to synthesize a proposed tricyclic biosynthetic intermediate, 12,12-dideoxy-decarbamoyloxySTX (dd-doSTX), along with its 6-epimer (6-epi-dd-doSTX) and a bicyclic compound, in a single step from di-Boc protected 11-hydroxy-IntC'2. The reaction mechanism involves successive aza-Michael addition of a guanidino amine to the conjugated olefin. Notably, both dd-doSTX and 6-epi-dd-doSTX were detected in a toxin-producing cyanobacterium, suggesting that the biosynthetic enzymes may generate these compounds via similar mechanisms.","Chemistry, an Asian journal",saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1002/asia.202400834,39305001.0,synthesis of saxitoxin biosynthetic intermediates reveal the mechanism for formation of its tricyclic skeleton in biosynthesis,doi:10.1002/asia.202400834
CrossRef,,10.1002/aws2.1374,2024.0,"Determination of oxidation rate constant for nodularin‐r, saxitoxin, dc‐saxitoxin, and neo‐saxitoxin with conventional water treatment plant oxidants and advanced oxidation processes","<jats:title>Abstract</jats:title><jats:sec><jats:label/><jats:p>The effectiveness of chemical oxidation depends on the type of cyanotoxins present in the water and varies with the water quality parameters. This study investigated four cyanotoxins to understand their reactions with conventional drinking water treatment plant oxidants and with advanced oxidation. Kinetic rate constants between saxitoxin, and two variants (dcSTX and neoSTX), and nodularin‐R with chlorine, monochloramine, permanganate, ozone, and hydroxyl radicals (UV‐H<jats:sub>2</jats:sub>O<jats:sub>2</jats:sub>) were developed under different pH and temperature conditions. Nodularin‐R kinetic rate constants were comparable to peer‐reviewed microcystin‐LR rate constants with reaction rates in the order of OH radicals &gt; ozone &gt;&gt; chlorine &gt; permanganate &gt;&gt; monochloramine. The speciation of saxitoxins with pH had a dominant effect on their reaction rates with the listed oxidants. Chlorine was the only oxidant effective for saxitoxins removal. The reaction rates of saxitoxins with OH radicals varied slightly with pH but were around two orders of magnitude less than microcystin‐LR's.</jats:p></jats:sec>",AWWA Water Science,cyanobacterial saxitoxin,cyanobacteria_stx,,,10.1002/aws2.1374,,determination of oxidation rate constant for nodularin r saxitoxin dc saxitoxin and neo saxitoxin with conventional water treatment plant oxidants and advanced oxidation processes,doi:10.1002/aws2.1374
