edge_key,source_cyano,target_cyano,source_type_cyano,target_type_cyano,relation_cyano,cyano_weight,support_datasets_cyano,source_dino_post,target_dino_post,source_type_dino_post,target_type_dino_post,relation_dino_post,dino_post_weight,support_datasets_dino_post,convergence_score
alexandrium_catenella||paralytic_shellfish_toxins,paralytic_shellfish_toxins,alexandrium_catenella,TOXIN,DINO_TAXON,taxon_associated_with_toxin,5,cyano_all,paralytic_shellfish_toxins,alexandrium_catenella,TOXIN,DINO_TAXON,taxon_associated_with_toxin,44,dino_post2015,49
biosynthesis||toxin_biosynthesis,biosynthesis,toxin_biosynthesis,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,26,cyano_all,biosynthesis,toxin_biosynthesis,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,23,dino_post2015,49
cyanobacteria||phylogenetic,cyanobacteria,phylogenetic,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,40,cyano_all,cyanobacteria,phylogenetic,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,8,dino_post2015,48
neosaxitoxin||saxitoxin,saxitoxin,neosaxitoxin,TOXIN,TOXIN,semantic_cooccurrence,35,cyano_all,saxitoxin,neosaxitoxin,TOXIN,TOXIN,semantic_cooccurrence,13,dino_post2015,48
cyanobacterial||paralytic_shellfish_toxins,paralytic_shellfish_toxins,cyanobacterial,TOXIN,CYANO_TAXON,taxon_associated_with_toxin,45,cyano_all,paralytic_shellfish_toxins,cyanobacterial,TOXIN,CYANO_TAXON,taxon_associated_with_toxin,3,dino_post2015,48
cyanobacteria||dolichospermum,cyanobacteria,dolichospermum,CYANO_TAXON,CYANO_TAXON,semantic_cooccurrence,44,cyano_all,cyanobacteria,dolichospermum,CYANO_TAXON,CYANO_TAXON,semantic_cooccurrence,3,dino_post2015,47
cyanobacteria||nitrogen,cyanobacteria,nitrogen,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,44,cyano_all,cyanobacteria,nitrogen,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,3,dino_post2015,47
alexandrium||expression,alexandrium,expression,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,13,cyano_all,alexandrium,expression,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,34,dino_post2015,47
saxitoxin||sxt_genes,saxitoxin,sxt_genes,TOXIN,SXT_GENE,gene_associated_with_toxin,27,cyano_all,saxitoxin,sxt_genes,TOXIN,SXT_GENE,gene_associated_with_toxin,19,dino_post2015,46
biosynthesis||expression,biosynthesis,expression,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,20,cyano_all,biosynthesis,expression,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,25,dino_post2015,45
biosynthesis||paralytic_shellfish_poisoning,paralytic_shellfish_poisoning,biosynthesis,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,21,cyano_all,paralytic_shellfish_poisoning,biosynthesis,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,23,dino_post2015,44
elisa||saxitoxin,saxitoxin,elisa,TOXIN,DETECTION_METHOD,method_associated_with_toxin,36,cyano_all,saxitoxin,elisa,TOXIN,DETECTION_METHOD,method_associated_with_toxin,6,dino_post2015,42
dolichospermum||saxitoxin,saxitoxin,dolichospermum,TOXIN,CYANO_TAXON,taxon_associated_with_toxin,39,cyano_all,saxitoxin,dolichospermum,TOXIN,CYANO_TAXON,taxon_associated_with_toxin,3,dino_post2015,42
expression||sxta,sxta,expression,SXT_GENE,BIOLOGICAL_PROCESS,gene_associated_with_process,17,cyano_all,sxta,expression,SXT_GENE,BIOLOGICAL_PROCESS,gene_associated_with_process,25,dino_post2015,42
gymnodinium||saxitoxin,saxitoxin,gymnodinium,TOXIN,DINO_TAXON,taxon_associated_with_toxin,10,cyano_all,saxitoxin,gymnodinium,TOXIN,DINO_TAXON,taxon_associated_with_toxin,32,dino_post2015,42
climate||cyanobacteria,cyanobacteria,climate,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,37,cyano_all,cyanobacteria,climate,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,4,dino_post2015,41
alexandrium||toxin_production,alexandrium,toxin_production,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,6,cyano_all,alexandrium,toxin_production,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,35,dino_post2015,41
